@relation amp_5_EMGP—sidekicking-a

@attribute time-index numeric
@attribute ch1 numeric
@attribute ch2 numeric
@attribute ch3 numeric
@attribute ch4 numeric
@attribute ch5 numeric
@attribute ch6 numeric
@attribute ch7 numeric
@attribute ch8 numeric

@data
1313,487,134,-389,889,4000,-4000,4000,-1263
1314,619,110,-430,598,4000,-4000,4000,-28
1315,831,99,-192,161,4000,-4000,4000,2111
1316,603,66,-299,-1435,4000,-4000,4000,4000
1317,445,-12,-379,-2261,4000,-2791,?,4000
1318,98,11,-30,-1162,4000,-1376,4000,4000
1319,?,1,200,1367,4000,-779,4000,4000
1320,-510,-77,524,2270,4000,-1355,3086,4000
1321,-966,-109,677,1477,4000,-1184,2429,?
1322,-979,-122,299,2322,4000,-531,1410,4000
1323,-753,-97,337,2673,4000,-85,573,4000
1324,-382,-43,59,?,4000,669,-85,4000
1325,-220,-23,-662,-1630,4000,1409,-967,4000
1326,-221,45,-697,-1375,4000,1993,-3193,4000
1327,?,164,110,209,4000,2450,-4000,4000
1328,-146,?,841,-770,4000,2580,-4000,4000
1329,-392,38,710,320,4000,2580,-4000,4000
1330,-315,46,354,1249,4000,2580,-4000,4000
1331,200,77,-476,-2611,4000,2556,-4000,4000
1332,269,134,-507,-4000,4000,2442,-4000,4000
1333,107,?,?,?,4000,2680,-4000,4000
1334,121,-5,179,199,4000,2904,-4000,4000
1335,41,4,131,-361,4000,2970,-4000,4000
1336,-97,-33,2,47,4000,3361,-4000,4000
1337,-184,-69,136,1566,4000,4000,-4000,4000
1338,-94,-111,30,3320,4000,?,-4000,?
1339,241,-133,-149,4000,3672,4000,-4000,4000
1340,507,-133,-442,3111,2801,4000,-3377,4000
1341,786,-122,-954,1696,1710,?,-1234,4000
1342,977,-167,-788,-2586,1134,4000,1995,4000
1343,971,-169,-339,-4000,390,?,4000,4000
1344,762,-171,606,?,-500,4000,4000,4000
1345,361,-228,1379,364,-1223,4000,4000,4000
1346,?,-194,1101,2347,-2175,4000,4000,4000
1347,-55,-145,659,1696,-2875,3552,4000,4000
1348,-215,-42,215,1216,-3343,1799,3555,2693
1349,-136,62,109,1428,-3929,2230,4000,-211
1350,-191,79,-115,906,-4000,3849,2960,-3724
1351,-272,113,-595,642,-4000,4000,1866,-4000
1352,-323,152,-711,-1220,-4000,4000,2961,-4000
1353,-144,136,-476,-3885,-4000,?,2823,-4000
1354,81,68,77,-2777,-4000,4000,3429,-4000
1355,72,43,241,467,-4000,4000,3946,-4000
1356,-94,-23,?,1566,-4000,3617,2972,-4000
1357,-427,-129,-22,903,-4000,2680,3660,?
1358,-453,-236,-14,2339,-4000,1920,4000,-4000
1359,-184,-398,-381,1540,-4000,1905,3999,-4000
1360,-140,-452,-910,-1435,-3444,?,4000,-4000
1361,-177,?,-678,-575,-2277,1264,4000,-4000
1362,-270,-383,268,508,-1357,1214,4000,-4000
1363,-742,-347,457,-1483,-539,1336,4000,-4000
1364,-1038,-318,227,-2521,247,860,4000,-4000
1365,-494,-179,349,-1268,1205,611,4000,-4000
1366,277,-20,392,1631,1669,833,4000,?
1367,834,?,451,2085,2306,1378,4000,-4000
1368,1029,13,-6,?,3293,1417,?,-4000
1369,1032,6,-269,497,4000,1401,4000,-4000
1370,790,57,-267,455,4000,1864,3528,-4000
1371,303,65,?,1379,4000,2421,3341,-4000
1372,163,93,-339,352,4000,2421,2760,-4000
1373,-93,62,-845,-654,4000,2356,2124,-4000
1374,-714,48,-1147,-2422,4000,2084,1018,-4000
1375,-1025,158,-450,-1565,4000,1677,942,-4000
1376,-348,262,858,535,4000,1055,2452,-4000
1377,?,263,931,663,4000,105,3661,?
1378,-646,237,284,2384,4000,-991,3429,-1179
1379,-331,164,-155,1761,4000,-2446,3038,73
1380,184,93,-373,2059,4000,-3781,3411,1120
1381,420,90,-642,1945,4000,-4000,3673,1793
1382,358,115,-869,1013,4000,-4000,2896,2575
1383,377,193,-620,-1305,4000,-3190,929,3291
1384,?,186,-74,-4000,?,-1782,-1179,3845
1385,-457,200,911,-4000,4000,16,-3717,4000
1386,-396,276,1833,-597,4000,1774,-4000,4000
1387,-575,258,1747,1151,4000,3101,-4000,4000
1388,-499,?,694,-1679,4000,3018,-4000,4000
1389,-467,191,62,-724,4000,3475,-4000,4000
1390,-315,200,20,858,4000,4000,-4000,4000
1391,-201,199,-259,199,4000,4000,-4000,4000
1392,-242,227,-267,1436,4000,4000,-4000,4000
1393,-66,224,-437,1226,4000,4000,-4000,4000
1394,-113,115,-379,1718,3985,4000,?,4000
1395,28,23,-367,1560,?,4000,-4000,4000
1396,158,?,-645,2543,4000,4000,-4000,?
1397,368,-45,-515,2046,4000,4000,?,4000
1398,660,-150,-554,-338,3623,4000,-4000,4000
1399,786,-211,-385,-145,2504,4000,-4000,4000
1400,475,-194,-204,-784,3150,4000,-4000,4000
1401,385,-203,-153,-3304,?,4000,-4000,4000
1402,301,?,580,-3726,4000,4000,-4000,4000
1403,-23,-203,1247,-1888,3428,4000,?,?
1404,86,-164,689,-3274,3167,4000,-4000,4000
1405,93,-155,107,-2350,3837,4000,-4000,4000
1406,?,-148,122,49,3753,4000,-4000,4000
1407,-200,-155,-37,280,4000,4000,-4000,4000
1408,-181,-43,-403,489,4000,4000,-4000,3682
1409,-205,40,-553,-768,3937,3686,-4000,3666
1410,-168,45,?,-1210,4000,1390,-4000,4000
1411,-56,75,280,-1096,4000,394,-4000,4000
1412,33,63,724,?,4000,4000,?,3943
1413,-17,59,908,1281,4000,4000,-2899,2575
1414,-146,34,392,-328,2296,-305,-1915,?
1415,-170,119,-75,988,1733,-3470,-976,286
1416,-151,216,-368,795,4000,-1104,327,-777
1417,147,227,-414,-319,3428,-31,853,-1902
1418,395,?,-224,-971,1409,241,1378,-3386
1419,499,203,-78,-521,3085,1242,2505,-4000
1420,391,41,152,828,2801,1039,3791,-4000
1421,325,-138,149,874,1082,-454,3795,-4000
1422,224,-343,81,?,1824,-1041,3528,-4000
1423,144,-468,-68,720,-332,-3270,3205,-3997
1424,163,-360,-352,?,-2029,-4000,3233,-3113
1425,-44,?,-352,720,-2211,-4000,3494,-3024
1426,-150,-194,-485,165,-4000,-4000,2972,?
1427,-321,-105,-424,48,-4000,-4000,3205,-3736
1428,-396,45,65,-59,-4000,-4000,2297,-4000
1429,-441,90,271,-984,-4000,?,1333,-4000
1430,-437,229,284,77,-4000,-4000,980,-4000
1431,-171,184,-21,1529,-4000,-4000,1214,-3864
1432,55,147,-220,1208,-4000,-4000,1983,?
1433,88,201,-224,1200,-4000,-4000,1965,-3219
1434,5,294,-247,386,-4000,-4000,2969,-3058
1435,-58,294,-59,-383,-4000,-4000,3475,-2811
1436,-132,83,-45,-1819,-4000,-4000,3661,-2442
1437,-168,-32,39,-1561,-4000,-4000,2843,-2122
1438,-218,-129,179,-283,-4000,-4000,2485,-1773
1439,-193,-94,41,146,-4000,-4000,2942,-1648
1440,-99,-34,-120,548,-4000,-4000,3009,-1558
1441,-22,-10,-95,-200,-4000,-4000,4000,-1257
1442,134,-7,-64,63,-4000,-3377,4000,-911
1443,275,?,77,467,-2680,-2406,4000,-474
1444,371,-79,195,329,-3899,?,4000,304
1445,129,-118,89,-247,-1703,-1208,4000,1150
1446,-176,-136,49,264,-360,-589,4000,1460
1447,-132,-84,-21,361,-335,-260,4000,1240
1448,62,41,-89,42,1905,-391,4000,1065
1449,298,-14,-64,508,2060,-992,4000,1012
1450,567,?,-78,310,1704,-466,4000,1183
1451,595,-69,-50,814,1800,1126,4000,1338
1452,399,-67,22,923,?,1395,4000,1180
1453,226,-80,133,1249,2360,990,4000,783
1454,-121,-87,?,1464,1774,744,4000,860
1455,-517,-60,15,1015,1844,754,4000,2054
1456,-714,-1,-263,?,1900,107,4000,3521
1457,-701,29,-189,532,1450,-2457,4000,4000
1458,-415,-11,-113,554,1264,-3781,4000,2498
1459,-58,?,-221,1886,1213,-1908,4000,407
1460,43,22,-503,2022,944,896,4000,-983
1461,196,26,-580,190,527,1929,4000,-2515
1462,?,36,32,1239,-189,1069,4000,-4000
1463,25,9,-213,362,-538,-312,4000,-4000
1464,-87,13,-1093,-4000,-323,-1615,3467,-4000
1465,-270,43,-2,-4000,-409,-1841,1825,-2746
1466,-354,43,1875,-3185,-738,-875,-433,334
1467,-518,95,1566,2335,-632,109,-2678,1352
1468,-510,174,516,-1089,-218,1423,-4000,1207
1469,-380,321,122,-1496,220,3007,-4000,-6
1470,-183,395,9,-1751,658,3735,-4000,-1957
1471,80,282,263,-1134,314,3980,-4000,-3345
1472,137,184,134,443,?,3682,-4000,-2686
1473,?,77,-204,-1272,-113,3995,-4000,-96
1474,129,26,-376,-654,155,4000,-4000,2042
1475,192,-21,-302,101,272,4000,-4000,4000
1476,196,-159,-198,459,77,4000,-4000,4000
1477,?,-291,-177,-685,-600,4000,-4000,4000
1478,?,-369,35,669,-746,4000,-4000,?
1479,268,-299,280,2867,-1186,4000,-4000,4000
1480,301,-157,65,1314,-1462,4000,-4000,4000
1481,277,-44,-61,1349,-1223,4000,-4000,4000
1482,243,-7,-56,1806,-1198,4000,-4000,4000
1483,159,-46,-128,1349,?,4000,-4000,4000
1484,151,-8,-345,?,?,?,-4000,4000
1485,52,22,-782,276,-1137,4000,-4000,3943
1486,-55,-23,-479,-623,-1064,4000,-4000,-4000
1487,-25,-25,148,-1679,-1186,4000,-4000,-4000
1488,-16,-27,931,-1073,-1223,4000,-4000,-4000
1489,-34,-15,764,-1496,-1096,4000,?,-4000
1490,?,31,41,495,-1072,3849,-3444,-4000
1491,-20,27,84,655,-1290,2840,-2707,-4000
1492,-23,54,-137,-906,-1170,1571,-2223,-4000
1493,-38,2,-29,720,-787,707,-1853,-4000
1494,-44,3,-114,-26,-918,-141,-1589,-4000
1495,-66,57,-177,890,-1275,-1290,-1380,1281
1496,-62,37,-156,1031,-1583,-2061,-1071,4000
1497,-66,112,-251,947,-1803,-2534,-745,4000
1498,-58,111,-224,906,-1783,-2857,-484,4000
1499,6,72,-342,455,-1915,-3730,-222,4000
1500,?,75,-293,402,-1636,-4000,7,4000
1501,139,103,-238,-1134,-1162,-3144,281,4000
1502,146,124,62,-1672,-1052,-2274,433,4000
1503,235,2,?,-984,-840,-1997,611,4000
1504,277,-104,364,687,-652,-2353,1019,4000
1505,65,-146,?,598,-449,-2791,1410,1728
1506,-50,-211,9,209,-321,-2754,1734,-2230
1507,8,-244,-9,236,-234,-2896,1906,-4000
1508,53,-272,?,303,-75,-2965,2048,-4000
1509,216,-242,-143,524,?,-2937,2191,-4000
1510,24,-171,-185,268,118,-2207,2444,-4000
1511,-706,-153,-385,572,402,-1396,2777,-4000
1512,-818,-122,-616,?,672,-1376,3021,-4000
1513,-378,-81,-358,77,985,-851,3350,-4000
1514,-97,-16,-68,-338,1409,?,4000,-4000
1515,342,27,243,-149,1905,258,4000,-4000
1516,420,41,398,-32,2306,466,4000,-4000
1517,281,68,328,-443,2581,652,4000,-3280
1518,-85,136,410,-610,2822,563,4000,1120
1519,-510,217,315,-457,2960,453,4000,4000
1520,-455,316,345,548,3008,547,4000,4000
1521,-433,363,129,846,2882,?,3852,4000
1522,-417,332,-46,469,2504,1092,3494,4000
1523,-376,332,-70,-110,1774,1378,?,4000
1524,-250,290,-184,-188,791,1755,2450,4000
1525,-227,217,-315,-1927,379,1775,2321,4000
1526,?,101,-162,-4000,226,?,2387,4000
1527,-246,-48,987,-676,-77,1649,2256,4000
1528,-234,-153,1147,2046,-75,1138,1866,4000
1529,-72,-158,328,947,-204,469,1670,4000
1530,14,-122,-55,?,-332,-286,1540,4000
1531,158,-86,-380,-228,-325,-875,1516,4000
1532,180,-17,-448,-28,-350,-1330,1120,4000
1533,185,-26,-432,3,-498,-1989,628,4000
1534,220,-29,-304,54,-661,-2638,214,4000
1535,245,-45,-241,90,-553,-2420,-163,4000
1536,269,-39,-194,-38,-374,-1847,-513,2941
1537,220,-24,-189,80,-122,-1654,-729,1771
1538,208,-42,-175,215,-51,?,-1045,329
1539,147,-35,5,337,-321,-1160,-1490,-1274
1540,187,-4,67,-12,-616,-920,-1582,-2579
1541,188,63,67,-232,-934,-185,-1547,-3462
1542,175,86,-45,32,-1239,368,-1116,-4000
1543,177,103,-148,-232,-1265,422,-352,-4000
1544,135,103,-40,-619,-1292,347,262,-4000
1545,147,78,83,-290,-1656,327,498,-4000
1546,137,79,242,-121,-2211,472,717,-4000
1547,110,3,276,-22,-1919,608,929,-4000
1548,81,-89,125,-115,-1230,636,832,-4000
1549,55,-110,131,-303,-1137,1199,789,-4000
1550,15,-140,-91,-359,-1333,1799,?,-4000
1551,-13,-188,-251,-145,-1590,1398,1379,-4000
1552,-11,-178,-282,71,-1878,237,1605,-4000
1553,-9,-173,-373,93,-2098,-932,1801,-4000
1554,?,-94,-291,199,-2143,-1615,2225,-4000
1555,59,-27,-283,133,-2029,-1588,2582,-4000
1556,0,12,-229,221,-2029,-1402,2646,-4000
1557,18,74,-344,280,-1963,-824,2377,-4000
1558,-18,113,-324,234,-1644,687,2167,-3397
1559,-14,?,62,191,-1333,1482,2104,-2474
1560,0,158,218,77,-976,1596,1771,-1738
1561,-40,158,349,98,-673,1474,1314,-1298
1562,-44,130,533,144,-559,766,989,-1039
1563,-106,?,677,72,-307,189,729,-1078
1564,-125,122,708,81,-194,-976,948,-1207
1565,-62,143,514,108,-309,-1815,1278,-1257
1566,-7,133,144,107,-527,-1793,1164,-1257
1567,-11,?,-50,156,?,-2406,1007,-1384
1568,-12,134,34,134,-812,-2960,942,-1404
1569,-13,113,-28,228,-769,-2869,653,-1465
1570,-12,137,-132,262,-686,?,288,-1529
1571,-13,?,-178,144,-746,-1800,?,-1554
1572,-44,134,-169,67,-942,-1442,155,-1599
1573,?,129,-189,122,-840,-281,308,-1589
1574,-45,180,-285,-133,-246,888,283,-1503
1575,-53,178,-342,?,358,2319,85,-1274
1576,-46,160,-149,-503,823,2356,8,?
1577,-62,172,87,-172,1191,1641,?,-974
1578,?,239,-26,402,1474,1660,-161,-871
1579,-109,294,-840,194,1378,1222,-526,-778
1580,-71,250,-1974,-120,1140,433,-917,-659
1581,4,171,-1847,25,772,?,-1332,-512
1582,-2,107,-1261,-132,367,-936,-1915,-352
1583,-40,40,?,-148,635,1395,-2422,-158
1584,?,-87,-603,-145,1049,4000,-2614,61
1585,1,-288,2,-237,1323,4000,-2859,314
1586,45,-497,728,-232,1598,4000,-3130,601
1587,?,-627,1090,-115,1722,4000,-3590,890
1588,-4,-683,1161,37,1800,4000,-4000,1207
1589,-66,-818,931,179,1530,4000,-4000,1531
1590,-78,-818,?,245,933,4000,-4000,1857
1591,-69,-614,622,262,772,4000,-4000,2176
1592,-81,-344,244,203,638,4000,-4000,2437
1593,-71,-71,244,-29,-58,4000,-4000,2680
1594,-76,59,?,-226,-783,4000,-4000,2900
1595,-64,92,1322,-168,-1290,4000,-4000,3079
1596,?,92,1542,61,-1143,4000,-4000,3210
1597,17,59,1674,-8,-318,4000,-3733,3287
1598,27,7,1436,-397,1136,4000,-3266,3287
1599,17,-73,?,-552,?,4000,-2793,3279
1600,78,-129,399,-122,3623,4000,-2536,3198
1601,85,-138,93,131,3554,4000,-2223,3133
1602,65,-149,-139,110,2634,4000,-2073,3031
1603,74,-197,-276,238,1604,4000,-2162,3014
1604,31,-155,-342,314,1156,4000,-2288,2965
1605,-36,-28,-291,562,1213,4000,-2739,2819
1606,-47,55,-167,649,1537,3036,-2577,2770
1607,10,18,-66,598,1865,1734,-1853,2742
1608,-13,26,31,467,2308,966,-1250,2693
1609,-49,62,-22,366,2386,?,-745,2575
1610,-28,99,-276,65,2255,-389,-524,2445
1611,-76,118,?,-401,2255,-1490,-16,2377
1612,-136,63,?,-426,2060,-3702,120,2302
1613,-135,130,-645,-271,1759,-4000,62,2225
1614,-144,288,-662,?,?,-4000,49,2111
1615,-87,409,-801,-277,1091,-4000,0,?
1616,-67,412,-690,-105,1677,-4000,197,1771
1617,?,500,-580,-205,2748,-4000,449,1592
1618,-7,687,-563,-160,3232,-4000,611,1329
1619,27,657,-485,-146,3359,-4000,767,1112
1620,5,328,-697,-111,3939,-4000,922,877
1621,-44,142,-1016,26,4000,-4000,872,619
1622,-9,82,-937,-14,4000,-4000,795,361
1623,37,-99,-576,-86,4000,-4000,688,106
1624,89,?,-447,-159,?,?,744,-122
1625,155,-77,-192,-290,4000,-4000,693,-382
1626,74,-306,-393,-429,4000,-4000,558,-612
1627,40,-492,-957,-450,4000,-4000,573,-817
1628,19,-621,-1154,?,4000,-4000,628,-974
1629,-63,-519,-1297,-283,4000,-4000,639,-1131
1630,-77,-314,-843,-65,4000,-4000,608,-1207
1631,-101,-140,-362,146,4000,-4000,693,-1236
1632,-92,56,-762,49,4000,-4000,820,?
1633,-53,280,-1013,-300,4000,-4000,897,-886
1634,-43,420,-476,-314,4000,-4000,954,-915
1635,-50,587,388,-341,3657,-4000,930,?
1636,-90,672,1041,-1044,2711,-4000,889,?
1637,-20,825,1127,-1239,2581,-4000,807,-1078
1638,36,839,1509,-484,1916,-4000,730,-1065
1639,48,477,2054,-118,-213,-4000,678,-1339
1640,93,263,2290,25,-2955,-3340,498,-1970
1641,61,-105,2526,94,-4000,-3439,425,-2491
1642,47,-383,2356,76,-4000,-4000,470,-2556
1643,82,-638,2213,215,-4000,-4000,626,-2346
1644,78,-1139,2005,384,-4000,-3254,1181,-1708
1645,21,-1143,1741,561,-4000,-2353,2118,-1179
1646,11,-818,1375,649,?,-1627,2941,-1018
1647,-6,-625,915,663,-2757,-337,3205,-805
1648,-42,-540,526,600,?,947,2896,-654
1649,-113,-395,-1010,590,941,2190,1995,-506
1650,-181,-243,-2822,467,-1902,3536,743,-195
1651,-146,-33,-2851,402,-4000,4000,-363,73
1652,-147,-135,-2432,390,-4000,?,-1397,260
1653,-148,-614,-1769,382,?,3995,-1918,434
1654,-104,-752,-776,394,-4000,2159,-1142,594
1655,-48,-657,-485,406,-4000,2685,15,716
1656,-52,-497,-376,496,-4000,?,929,811
1657,28,-383,-304,420,-4000,4000,1705,915
1658,128,-117,259,320,-4000,4000,2232,998
1659,109,387,764,36,-4000,4000,2682,1049
1660,65,719,793,-458,-4000,3980,2896,1026
1661,64,1030,134,-701,-4000,3349,2823,935
1662,145,1396,251,-914,-4000,2633,2700,837
1663,180,1559,1150,-1069,-4000,4000,2582,760
1664,70,1648,?,-1282,-4000,4000,?,629
1665,-85,1712,?,-761,-4000,?,2907,413
1666,-95,1620,345,60,-4000,4000,3134,230
1667,-35,1221,390,?,-4000,2230,3364,159
1668,20,382,521,206,-4000,-1550,3463,110
1669,67,?,815,327,-3194,-473,3207,178
1670,146,-700,1032,417,-134,-228,2309,218
1671,241,-1126,923,?,570,-4000,1760,152
1672,204,-1350,217,107,-1093,-4000,2061,103
1673,74,-1330,-890,-129,-2277,?,?,91
1674,-159,-1546,-829,-275,-983,-4000,2164,127
1675,-241,-1607,?,100,-1162,?,1538,96
1676,-241,-1220,-333,95,-1878,-2124,1540,117
1677,-257,-911,50,136,-3237,1677,2167,156
1678,?,-401,69,149,-4000,3526,2760,154
1679,132,225,201,183,-3852,3995,2896,220
1680,?,420,179,250,-2875,2800,2973,230
1681,-61,512,142,245,-618,2295,3021,198
1682,-151,803,-450,337,1612,2102,2517,195
1683,-185,941,-1451,402,4000,1604,1866,191
1684,-159,1127,-1879,524,4000,587,541,164
1685,-25,1622,-1999,341,4000,69,-526,137
1686,149,1620,-1992,89,4000,177,-1317,58
1687,168,1231,-1946,-103,4000,547,-2097,-31
1688,104,664,-1832,-511,4000,1990,-3061,16
1689,10,-361,-1979,-1044,4000,2958,-3444,85
1690,-82,?,-2452,-899,4000,?,-2821,21
1691,?,-2694,-1872,-350,?,-448,-2862,-131
1692,-50,-2746,?,-328,4000,-1522,-3380,-230
1693,12,-1895,580,-239,2516,-9,-3717,-164
1694,-11,-1025,1192,-141,1857,-6,-3729,-32
1695,?,-271,1827,-90,3737,-928,-3603,87
1696,-72,567,2393,44,?,-678,-3338,116
1697,-74,681,2551,92,766,-499,-2855,22
1698,-40,722,2421,238,-4000,380,-2062,46
1699,-12,967,2136,246,-4000,2377,-846,224
1700,30,998,1639,264,-4000,3947,628,253
1701,35,1357,1247,260,-4000,?,1801,172
1702,46,1445,1212,234,-4000,4000,2049,55
1703,64,924,1375,276,-4000,4000,2191,312
1704,48,966,1249,307,-4000,3751,2309,671
1705,21,1201,1147,258,-826,4000,1644,527
1706,15,840,789,?,?,4000,986,165
1707,23,309,152,215,4000,3682,327,-1
1708,15,41,-677,144,4000,3148,-281,723
1709,27,-188,-1154,26,4000,2060,-398,1240
1710,31,-473,-1280,-74,4000,?,-420,1064
1711,-39,-1006,-1687,-36,4000,1539,-892,1091
1712,-163,-1401,?,45,4000,2641,-912,1020
1713,-214,-1513,-2253,?,4000,?,-151,994
1714,-99,-1659,-1826,270,4000,2758,693,1272
1715,-39,-1415,-1714,-16,-820,2060,1314,1384
1716,31,-715,-841,-361,-4000,-15,1098,1272
1717,?,-318,120,-359,-4000,-3376,832,1150
1718,20,-332,789,-401,-4000,-4000,96,935
1719,31,-159,1379,-724,?,-1700,?,369
1720,27,-22,1379,-420,-4000,928,-2728,-386
1721,28,136,1119,-220,-4000,?,-4000,-1121
1722,27,180,1041,-362,-4000,3353,-4000,-1951
1723,20,241,-57,-215,-4000,3983,-4000,-1902
1724,30,372,-906,-39,-4000,3790,-4000,-1524
1725,28,469,41,-33,-4000,3796,-4000,?
1726,13,907,451,-175,-4000,3395,-4000,-3007
1727,55,1105,917,-179,-4000,3074,-4000,-3799
1728,73,983,1032,32,?,2450,-4000,-4000
1729,40,699,858,156,-4000,1980,-4000,-4000
1730,45,399,923,142,-4000,1205,-4000,-4000
1731,24,273,764,182,-4000,352,-4000,-4000
1732,-2,-77,923,150,-4000,-712,?,-4000
1733,-81,-164,724,124,?,-1523,-4000,-4000
1734,-169,-297,361,48,-4000,-1815,-4000,-4000
1735,-207,-665,-476,-56,-4000,-1615,-4000,-4000
1736,-113,-517,-1414,-137,-4000,-193,-4000,?
1737,7,225,-1931,-160,-3391,1026,?,-3089
1738,24,1006,-1872,-59,1863,1502,-4000,-2975
1739,-40,1099,-1980,-101,4000,1598,-4000,-2686
1740,-116,992,-1872,-86,4000,1669,-4000,-1599
1741,-74,718,-1488,-59,4000,1598,-2862,-213
1742,129,477,-813,-31,4000,1309,?,701
1743,241,347,158,42,4000,1388,1902,1663
1744,190,-158,364,-69,4000,1276,3810,2680
1745,123,-1005,322,-90,4000,1092,4000,2575
1746,-31,-2061,?,18,3792,857,4000,1915
1747,-136,-2082,742,-28,3287,687,4000,1496
1748,-159,-1052,-116,-229,2776,1026,?,1338
1749,-109,20,-1224,-52,2125,1720,4000,426
1750,44,912,-4000,227,922,2621,4000,-154
1751,163,1323,-4000,-141,42,3426,4000,66
1752,183,1357,-3342,-806,562,4000,4000,269
1753,188,1220,-527,-890,2960,4000,4000,747
1754,-25,687,1379,-265,4000,?,4000,807
1755,-187,-57,3443,-61,4000,?,4000,1445
1756,-197,-765,3918,-158,4000,2515,4000,1793
1757,-127,-1395,3888,-11,4000,1660,4000,1509
1758,23,-1635,2929,77,4000,772,-2276,1496
1759,-131,-1024,1964,115,4000,77,?,890
1760,-180,-338,-198,76,4000,-1959,-4000,361
1761,-104,58,-1041,156,4000,-3039,-4000,165
1762,163,412,-283,178,4000,-1396,-4000,104
1763,281,990,410,263,4000,-56,-4000,95
1764,119,1445,1241,276,4000,289,-4000,499
1765,159,452,1444,233,4000,1191,-4000,1020
1766,22,-379,1900,337,4000,2308,-4000,1307
1767,39,-1002,2210,280,4000,1994,-4000,1372
1768,90,-960,2651,125,?,2060,-4000,1000
1769,-111,-354,2278,95,4000,1395,-4000,384
1770,-257,-1115,1835,69,4000,1352,-4000,-486
1771,-331,-1582,1365,41,4000,1336,-4000,-1624
1772,-282,-1661,410,187,4000,-135,3946,-2218
1773,-218,-790,-951,264,4000,-938,4000,?
1774,-154,774,-2578,431,4000,-1290,4000,-1599
1775,-8,1071,-3201,572,4000,-792,4000,-1059
1776,79,681,-2470,587,4000,-1075,4000,-81
1777,126,327,-1261,522,4000,-1261,4000,1399
1778,114,-65,-1577,375,4000,-1461,?,2054
1779,108,-78,-3156,193,4000,-1591,4000,2575
1780,212,726,-4000,-30,3837,-1526,4000,3784
1781,188,825,-2928,-99,1596,-1652,4000,4000
1782,161,347,-1154,-214,-402,-1460,4000,4000
1783,175,181,71,-318,-1768,-1652,4000,4000
1784,198,666,1212,-312,?,-1656,4000,4000
1785,155,1217,1489,-332,-2805,-1823,4000,4000
1786,-95,256,72,-401,-2863,-2072,4000,4000
1787,-188,148,-1488,-511,-2574,-2239,4000,4000
1788,-162,603,-1022,-484,-1636,-1516,4000,4000
1789,-33,449,157,-420,-588,-745,4000,4000
1790,52,374,191,?,0,-725,4000,4000
1791,10,34,1068,-68,182,-238,4000,4000
1792,43,-504,1757,186,-133,67,4000,4000
1793,41,-1062,2201,326,?,329,2711,3976
1794,-63,-509,3914,493,-1257,815,-1117,3014
1795,-234,133,4000,601,?,1336,-4000,?
1796,-41,239,4000,699,-681,?,-4000,1496
1797,86,102,4000,728,308,2255,-4000,686
1798,-41,69,4000,497,367,2515,-4000,?
1799,-142,-99,1965,124,-9,2621,-4000,-1229
1800,-207,-42,-906,-302,-1059,2568,-4000,-1691
1801,-146,200,-1600,-690,-3474,2375,-4000,-2491
1802,-114,114,-1685,-877,-4000,2102,-4000,-3024
1803,-112,396,-1367,-670,-4000,1838,-4000,-3061
1804,-140,407,-737,-96,-4000,1669,-4000,-3219
1805,-81,328,-951,272,-4000,1657,-4000,-3439
1806,10,-63,-768,305,-4000,?,-4000,?
1807,82,-112,-894,236,-4000,1864,-4000,-2785
1808,257,?,-403,-242,-4000,2034,-4000,?
1809,331,-227,-145,-370,-4000,2162,-4000,-1589
1810,234,-39,-1213,140,-4000,2319,-4000,-1257
1811,25,-519,-3242,199,-4000,2450,-4000,-1390
1812,-101,-1204,-4000,74,-4000,2580,-4000,-1298
1813,-136,-1415,-4000,50,-4000,2580,-3338,-1330
1814,-29,-1127,-4000,-124,-4000,2373,4000,-1956
1815,58,-627,-4000,-155,?,2102,4000,-2811
1816,98,?,-2757,-271,-4000,1734,4000,-2973
1817,253,1713,-1166,-366,-4000,1319,4000,-2556
1818,130,1494,410,-370,-2629,834,4000,-2556
1819,-96,811,2160,-359,-1701,417,4000,-2736
1820,-278,-10,4000,-462,-1186,1,-4000,-3219
1821,-309,-357,4000,-831,-1007,-497,-4000,-3480
1822,-98,-471,4000,-962,-1398,-1070,-4000,?
1823,-270,-44,4000,-851,-1636,-1717,-4000,-1921
1824,?,?,4000,-525,-587,-2268,-4000,-899
1825,-135,-192,4000,-101,592,-2481,-4000,-464
1826,-85,390,936,341,681,-2315,-4000,-5
1827,-26,1185,-597,655,52,?,-4000,207
1828,19,923,?,795,60,-751,-4000,475
1829,-42,-421,?,753,1006,488,?,766
1830,32,-956,-2271,675,1380,?,-4000,839
1831,15,-1719,?,728,556,2958,-4000,695
1832,-307,-2798,-2658,598,-1136,4000,-1461,320
1833,-376,-3006,-2162,426,-3213,4000,-318,-96
1834,90,-1674,-905,199,-3978,4000,-992,-946
1835,487,839,55,74,-2964,?,858,-1957
1836,430,?,490,-90,-1315,4000,2444,-2881
1837,122,1388,68,-262,692,4000,?,-3846
1838,?,1244,-1687,-271,2941,3849,3612,-4000
1839,74,876,-2039,-219,4000,845,4000,?
1840,117,?,-1215,-182,?,-2315,4000,-4000
1841,129,526,-963,-237,-2309,-4000,3364,-4000
1842,3,455,-1826,-229,-2782,-4000,10,-4000
1843,-9,746,-3862,-259,4000,-4000,-2677,-4000
