@relation EMGP—punching-a

@attribute time-index integer
@attribute ch1 integer
@attribute ch2 integer
@attribute ch3 integer
@attribute ch4 integer
@attribute ch5 integer
@attribute ch6 integer
@attribute ch7 integer
@attribute ch8 integer

@data
1779,-360,-806,1283,156,3076,-20,-1403,1924
1780,-327,-65,1501,125,2182,31,-1250,1704
1781,50,1396,1870,-3,884,215,-910,1216
1782,577,1518,2289,-87,-459,303,-590,540
1783,631,3062,3102,-226,-1137,394,-304,-74
1784,53,4000,3236,-308,-826,466,21,-194
1785,-163,4000,2356,-308,-746,475,283,361
1786,296,4000,2017,-180,-799,534,294,701
1787,603,4000,2412,57,-1318,508,494,695
1788,668,2688,3119,158,-2163,534,795,733
1789,639,-1017,3629,113,-2468,498,1410,352
1790,762,-3147,3914,27,-2613,508,2357,-331
1791,850,-2057,2989,-41,-2805,592,2908,-930
1792,788,-1076,263,-88,-3445,598,3268,-1339
1793,714,-2477,-1779,-187,-3327,681,3528,-1691
1794,721,-1249,-3420,-263,-2309,789,3999,-1774
1795,273,-1282,-4000,-198,-908,807,4000,-1746
1796,-46,-2916,-4000,39,734,823,4000,-2206
1797,273,-2401,-4000,163,766,871,4000,-2568
1798,80,-818,-3222,170,310,807,3811,-2735
1799,-550,811,-662,71,40,802,3612,-2621
1800,-697,1323,1473,-265,-2289,833,3214,-1951
1801,-635,286,2018,-466,-4000,807,2647,-1589
1802,-760,-965,2213,-325,-4000,725,2244,-1648
1803,-893,-746,2327,-61,-4000,628,1917,-1204
1804,-1074,-3017,2526,-61,-3580,455,1548,-928
1805,-1271,-3721,2412,-63,-3065,-42,790,-944
1806,-1430,-2891,2746,-17,-1577,-478,-93,-153
1807,-908,-3424,3641,-72,266,-447,-417,594
1808,145,-2307,3369,-137,742,-401,-448,339
1809,835,2726,1574,-205,288,-579,-660,-202
1810,1287,4000,-726,-121,-1162,-715,-1021,-506
1811,1291,3600,-891,-75,-2403,-835,-986,-101
1812,827,1445,201,41,-3754,-809,-679,269
1813,74,-2891,960,197,-4000,-785,-445,540
1814,-467,-4000,-1016,245,-4000,-812,-4,718
1815,-563,-4000,-3222,299,-4000,-1196,266,114
1816,-236,-4000,-3437,225,-4000,-1375,221,-218
1817,774,448,-4000,192,-4000,-1160,368,-472
1818,1000,4000,-3619,251,-4000,-810,588,-993
1819,43,4000,-756,269,-3852,-177,611,-911
1820,-485,3387,3328,189,-3793,345,588,-161
1821,-99,3210,2876,118,-4000,766,376,1989
1822,168,2352,1088,-23,-4000,871,311,4000
1823,267,1453,1306,-246,-4000,898,430,4000
1824,-141,1949,-78,-302,-4000,959,433,3352
1825,-1045,164,-295,-466,-4000,933,441,1989
1826,-1261,-2355,-829,-538,-3530,857,597,-270
1827,-732,-2452,-328,-363,-2757,334,1019,-3913
1828,161,-1861,109,-271,-2211,-448,1410,-4000
1829,889,-1668,651,-307,-1398,-1042,1679,-4000
1830,1299,-83,1989,-303,-1137,-1316,1922,-4000
1831,1319,-379,2864,-281,-1229,-1050,2047,-2084
1832,1043,-735,4000,-253,-1462,-161,1723,540
1833,342,-2440,3367,-79,-1711,544,1098,1639
1834,-112,-2810,1047,5,-1878,1082,506,3287
1835,90,-1415,105,22,-1915,1397,49,3552
1836,234,-1479,-207,-38,-947,1062,-54,2164
1837,428,-101,-969,-121,-101,597,-355,1382
1838,149,811,-3025,-137,310,160,-590,686
1839,-365,1258,-4000,-74,272,-31,-359,373
1840,-651,1256,-4000,23,391,-93,-219,191
1841,-1085,2095,-4000,61,1264,-210,-388,2249
1842,-1307,1884,-4000,101,1580,-453,-615,3666
1843,-1365,813,-4000,111,504,-641,-745,3352
1844,-1267,189,-1843,150,21,-875,-1051,3079
1845,-1084,-622,-1427,181,953,-1054,-1071,2225
1846,-895,-328,-1526,194,1114,-1011,-876,1466
1847,-836,-504,-1846,299,1222,-1005,-867,56
1848,-858,-89,-2769,515,1332,-602,-798,-625
1849,-521,1012,-3292,716,1604,-485,-921,-102
1850,139,2335,-3222,712,1472,-809,-1458,348
1851,751,3190,-1488,577,1186,-810,-2027,991
1852,914,2986,-408,466,1537,-472,-2276,1768
1853,907,2209,-527,305,1409,-249,-2097,2054
1854,660,1124,562,42,2632,-71,-1836,1924
1855,176,-170,7,-256,3102,-3,-1915,1338
1856,-270,-1523,-1646,-576,3267,51,-1547,462
1857,-559,-1855,-2643,-790,3037,778,-1142,-234
1858,-550,-1440,-3307,-1044,1148,1409,-1337,-1121
1859,-714,-1611,-2607,-1223,14,1864,-1574,-1860
1860,-753,-1064,-2039,-1240,-653,2422,-1918,-2035
1861,-512,276,-1036,-1349,-1201,2382,-2270,-2385
1862,-314,845,540,-1435,-1803,2047,-2533,-2746
1863,-183,693,2616,-1695,-1462,1474,-2561,-2084
1864,-479,-164,3820,-1695,-1239,845,-2337,-1896
1865,-897,-533,3397,-1435,-1357,303,-2039,-2103
1866,-692,-357,3310,-1370,-1186,-215,-1962,-1802
1867,-251,-187,2746,-1305,-1565,-549,-1842,-1238
1868,151,-215,2419,-1223,-1750,-695,-1889,-329
1869,577,-188,2343,-1023,-1198,-733,-2385,416
1870,746,-85,2680,-811,-559,-549,-2174,1207
1871,733,-253,2746,-640,19,-393,-1796,1924
1872,-477,-283,2266,-373,519,-388,-1229,2437
1873,-2024,-277,2213,44,635,-550,-437,2704
1874,-1411,-19,2087,428,961,-651,-92,2900
1875,-445,193,1729,894,1344,-428,299,3002
1876,182,290,936,1241,1578,-334,408,3067
1877,1085,485,557,1600,1734,-373,600,3144
1878,1566,412,632,2022,1865,-345,628,3079
1879,1961,328,1870,2325,1387,-262,506,2965
1880,2091,280,3332,2607,610,-281,571,2704
1881,1690,132,3641,2867,207,-358,628,2437
1882,-234,-375,4000,3246,-29,-250,867,2117
1883,-2033,-816,4000,3438,84,128,986,1834
1884,-1923,-887,4000,3489,896,441,1223,1654
1885,-1560,-932,1747,3515,1787,665,1395,1496
1886,-1083,-578,-1787,3324,1800,923,1441,1313
1887,-321,-188,-3746,3035,2085,1120,1605,1004
1888,220,-22,-4000,2738,2166,1189,1711,680
1889,697,143,-3602,2478,2101,1279,1711,472
1890,1244,186,-2997,2252,2296,1451,1516,304
1891,2091,47,-2928,2087,2491,1539,1214,76
1892,1962,-90,-2957,1926,3102,1590,962,-492
1893,145,-301,-2928,1529,3544,1502,767,-1143
1894,-806,-379,-2696,1161,3737,1474,708,-1642
1895,40,-108,-1990,1013,4000,1474,702,-2175
1896,591,186,-1687,805,4000,1405,737,-1860
1897,880,477,-2240,549,2581,1268,604,-1143
1898,739,648,-485,380,1482,1083,418,-953
1899,287,567,1989,124,-299,983,411,-731
1900,-128,433,2875,-195,-1593,888,518,-610
1901,-584,122,2412,-576,-652,624,600,-687
1902,79,-223,2746,-947,754,443,535,-686
1903,1325,-476,996,-1093,2443,534,453,-619
1904,3100,-504,-776,-1199,3085,622,362,-651
1905,4000,-303,364,-1394,2581,669,274,-692
1906,4000,-107,-342,-1608,2426,693,299,-692
1907,4000,290,-1362,-1756,2085,636,181,-723
1908,3705,660,-1158,-1855,1930,481,-280,-753
1909,733,746,-645,-1915,1800,337,-485,-736
1910,-2167,733,-1948,-2017,1995,303,-5,-649
1911,-3360,549,-3026,-2135,2710,345,368,-549
1912,-4000,392,-2916,-2077,3998,231,267,-571
1913,-4000,247,-2932,-1891,4000,-73,242,-504
1914,-4000,-7,-1784,-1722,2645,-126,349,-252
1915,-4000,-223,-840,-1478,1537,36,521,-218
1916,-3246,-284,354,-1299,1144,92,539,-389
1917,-1984,-114,1045,-1109,-4,111,494,-539
1918,-280,68,345,-898,-1007,135,423,-679
1919,927,103,497,-711,41,179,429,-870
1920,908,160,413,-484,635,237,353,-1270
1921,-270,316,2201,-373,247,368,-64,-1530
1922,-1170,605,4000,-250,383,449,-290,-1325
1923,-2645,803,4000,-75,1417,400,-216,-1065
1924,-4000,607,4000,15,2060,331,156,-753
1925,-4000,126,4000,19,2320,205,376,-622
1926,-4000,-277,4000,-11,3213,219,-8,-673
1927,-4000,-480,2460,-38,2255,202,-157,-583
1928,-4000,-670,-739,-164,1270,286,197,-491
1929,-4000,-692,-2223,-314,727,468,506,-427
1930,-1607,-625,-3355,-591,-876,368,598,-388
1931,3586,-519,-3372,-977,-1235,180,780,-389
1932,4000,-310,-2904,-1423,-1292,205,750,-468
1933,4000,-47,-2007,-1756,-1615,342,508,-478
1934,4000,87,-1166,-2114,-2509,232,353,-478
1935,4000,-36,-25,-2567,-2856,-74,-46,-521
1936,4000,-141,1704,-3033,-2500,-419,-96,-491
1937,4000,126,1501,-3360,-3194,-695,-342,-480
1938,4000,550,657,-3414,-3706,-1005,-579,-452
1939,4000,811,1156,-3364,-3456,-1396,-420,-450
1940,4000,1063,1003,-3284,-2996,-1632,-342,-427
1941,4000,1193,-336,-3167,-3248,-1819,-303,-379
1942,3639,1323,-1362,-2940,-3274,-1977,-401,-271
1943,1277,1303,-2542,-2741,-2904,-2054,-526,-94
1944,-559,997,-3563,-2413,-2805,-2196,-590,138
1945,-2501,725,-3819,-2034,-2574,-2221,-550,279
1946,-4000,477,-3619,-1602,-2530,-2221,-501,436
1947,-4000,241,-2499,-1031,-2248,-2338,-533,515
1948,-4000,11,158,-527,-1854,-2465,-549,87
1949,-4000,-181,3102,-21,-2057,-2599,-513,-472
1950,-4000,-332,3658,438,-2643,-2678,-542,-687
1951,-4000,-329,3513,900,-3213,-2677,-485,-720
1952,-4000,-231,2729,1314,-3653,-2677,-331,-871
1953,-4000,-347,714,1672,-3852,-2705,-233,-1103
1954,-4000,-504,-267,1824,-3592,-2754,-255,-1270
1955,-4000,-542,-212,1886,-2602,-2965,-253,-1050
1956,-3824,-452,-537,1926,-1377,-3244,-194,-781
1957,-3671,-329,-1600,2019,-840,-3443,-153,-753
1958,-3205,-354,-2851,2150,-947,-3649,-81,-427
1959,-2421,-434,-3437,2281,-987,-3787,-63,-327
1960,-1417,-486,-3880,2478,-869,-3789,-43,-229
1961,-321,-305,-3799,2583,-388,-3714,-40,-10
1962,452,-94,-2464,2596,560,-3596,-94,-435
1963,851,-105,-129,2543,1144,-3569,-245,-352
1964,863,-96,2875,2517,1358,-3405,-318,273
1965,813,47,4000,2388,1213,-3010,-363,287
1966,971,127,4000,2258,522,-2705,-513,269
1967,934,217,3820,2205,-198,-2335,-454,393
1968,838,409,3031,2085,-673,-1782,-223,475
1969,929,268,2392,1945,-394,-968,48,339
1970,900,160,2681,1761,587,-132,368,77
1971,773,-80,2412,1566,1026,414,600,-232
1972,595,-438,1703,1371,976,947,521,-839
1973,212,-530,3723,1151,1144,1344,425,-1245
1974,-251,-540,3806,1011,1539,1660,494,-1131
1975,-544,-347,1088,915,2123,2165,138,-670
1976,-1025,-375,-2139,833,2581,2758,-179,-74
1977,-1365,-504,-4000,750,2645,3018,-117,320
1978,-814,-480,-4000,549,2699,2904,-215,31
1979,120,-409,-4000,341,1900,2491,-326,-131
1980,908,-243,-4000,280,1026,1994,-420,145
1981,1433,-114,-4000,272,953,1929,-562,308
1982,1038,-104,-4000,207,1649,2060,-542,-59
1983,-96,-130,-1812,85,1246,2230,-373,-268
1984,-832,-111,1293,-25,898,2484,-233,296
1985,-1204,-96,3175,-88,1900,2680,-190,308
1986,-1764,-87,2592,-104,1270,2891,-342,176
1987,-2377,-113,1964,-51,123,2971,-407,-63
1988,-2493,-81,858,-57,-591,3018,-420,-246
1989,-1674,-20,-253,-137,-421,2958,-412,-187
1990,-521,9,-365,-277,-384,2709,-294,-153
1991,721,-2,-513,-452,114,2553,-281,-17
1992,1938,17,-233,-566,928,2428,-477,7
1993,3302,72,410,-670,534,2359,-912,308
1994,4000,139,1192,-654,475,2320,-1076,406
1995,4000,227,1184,-618,224,2426,-986,416
1996,4000,404,911,-525,237,2450,-912,491
1997,4000,537,1283,-445,180,2496,-924,581
1998,4000,540,1420,-389,-62,2556,-1058,656
1999,2471,590,1833,-332,-217,2556,-1161,656
2000,838,607,2087,-308,-382,2566,-1524,695
2001,-685,603,1989,-267,-616,2515,-2039,680
2002,-1787,607,1835,-356,-700,2644,-2276,738
2003,-2253,507,1729,-411,-500,2871,-2385,800
2004,-2437,341,1509,-440,-652,3101,-2097,935
2005,-2535,294,1184,-473,-535,3357,-1564,955
2006,-2611,239,988,-559,-550,3472,-1071,979
2007,-2645,103,834,-637,-474,3361,-484,1026
2008,-2535,7,1249,-603,-400,3083,404,1077
2009,-2711,-133,2289,-515,-457,2680,1018,1085
2010,-2647,-261,1951,-446,-415,2116,1132,1122
2011,-1603,-379,598,-522,-459,1537,1280,1150
2012,-954,-505,-128,-522,-354,888,1181,1138
2013,-693,-562,-1101,-515,-227,283,1127,1142
2014,-580,-552,-1671,-523,-66,-228,1098,1199
2015,-298,-440,-1687,-538,131,-701,1054,1207
2016,322,-375,-898,-564,532,-992,980,1142
2017,1022,-257,-10,-479,527,-1229,767,1059
2018,1498,-91,-310,-445,151,-1396,860,1012
2019,1181,20,-428,-391,-59,-1457,1280,955
2020,1181,113,-620,-318,-376,-1457,1734,877
2021,1566,224,-1028,-223,-355,-1396,1972,760
2022,2198,306,-1240,-177,302,-1495,2444,675
2023,2394,215,-1252,-148,1205,-1654,2760,538
2024,1883,98,-1036,-124,1924,-1755,2582,384
2025,1572,63,-709,-116,2228,-1873,2423,274
2026,855,-27,-411,-145,2581,-1916,2907,188
2027,-351,-59,-425,-151,2872,-1849,3398,100
2028,-1876,-51,-224,-114,1018,-1752,3233,-25
2029,-3180,-81,-67,-188,-1044,-1546,3548,-129
2030,-3205,-44,-119,-192,-1077,-1336,3852,-214
2031,-2427,-118,-88,-263,-1492,-1005,3927,-279
2032,-972,-192,7,-271,-2500,-537,3852,-360
2033,507,-247,55,-220,-2147,62,3689,-461
2034,1637,-314,109,-458,123,722,3411,-494
2035,2483,-272,263,-763,1840,1358,3086,-557
2036,2715,-205,325,-711,1800,2019,2896,-597
2037,2536,-104,345,-555,1722,2491,2358,-612
2038,1961,-57,311,-589,1840,2893,1922,-609
2039,979,-72,104,-421,1578,3036,1670,-649
2040,-305,-60,-37,-177,1156,2893,1345,-679
2041,-1430,19,-87,-63,1051,2491,1071,-655
2042,-2647,30,-230,-87,953,1920,897,-685
2043,-3506,55,-362,-103,884,1157,740,-670
2044,-3722,72,-283,-42,831,197,563,-659
2045,-3355,30,145,-12,823,-419,506,-609
2046,-2481,12,439,5,758,-287,571,-549
2047,-1297,-39,229,170,615,384,492,-494
2048,-13,-77,132,389,534,913,311,-467
2049,890,-173,46,356,587,823,291,-455
2050,1745,-261,18,234,640,1,123,-401
2051,2353,-291,88,140,540,-1229,-180,-385
2052,2809,-305,-224,50,610,-2571,-312,-370
2053,2781,-247,-287,-42,814,-3845,-550,-325
2054,2028,-179,-242,-110,662,-4000,-912,-313
2055,1232,-33,-452,-79,180,-4000,-933,-281
2056,855,108,-620,-81,74,-4000,-937,-240
2057,443,263,-635,-119,65,-4000,-969,-283
2058,-187,387,-470,-161,-27,-4000,-802,-301
2059,-586,282,-306,-206,-380,-4000,-619,-301
2060,-844,213,-201,-267,-639,-4000,-550,-313
2061,-684,176,-234,-303,-591,-3596,-513,-264
2062,-270,20,-198,-513,-947,-2610,-550,-224
2063,-479,-28,-61,-806,-1583,-1997,-467,-189
2064,-1935,-141,35,-890,-2057,-2208,-277,-145
2065,-3199,-278,134,-718,-1902,-3062,-252,-100
2066,-2442,-236,116,-393,-1198,-4000,-388,-35
2067,-1465,-136,98,-282,38,-4000,-412,-16
2068,-257,-24,-10,16,1186,-4000,-388,-7
2069,1441,12,-164,305,1026,-4000,-314,-8
2070,1897,19,-232,251,746,-4000,-84,15
2071,1767,-36,-156,255,597,-4000,-281,17
2072,1507,-96,-62,614,424,-4000,-428,20
2073,1433,-42,97,988,-99,-4000,-701,25
2074,908,32,191,1082,-1125,-4000,-1332,3
2075,98,119,203,1683,-1035,-4000,-1690,4
2076,-836,278,272,2190,-968,-3052,-2055,-1
2077,-807,420,157,2530,-2077,-1430,-2015,-7
2078,-283,550,18,2325,-3391,7,-1432,-7
2079,-158,542,3,1216,-1758,1344,-987,-10
2080,250,374,131,630,424,2566,-1113,-26
2081,-119,341,154,41,1313,3591,-1403,-1
2082,-361,217,120,-552,4000,4000,-1397,18
2083,-649,181,72,-383,4000,4000,-1445,-5
2084,-1557,233,7,-50,4000,4000,-1332,-3
2085,-1530,177,149,423,2306,4000,-1171,17
2086,-583,159,198,785,-775,4000,-901,68
2087,-1129,136,244,1081,-4000,4000,-680,82
2088,-1010,63,606,1696,-4000,4000,-811,135
2089,459,-107,663,2596,-4000,4000,-751,142
2090,1085,-194,387,3627,-4000,4000,-867,112
2091,1701,-275,389,3649,-3600,4000,-798,154
2092,1572,-395,65,2834,-2313,4000,-716,151
2093,1087,-471,-125,2710,-1489,3333,-878,121
2094,1209,-403,-156,3584,-781,2491,-839,81
2095,1181,-261,-333,4000,-877,1604,-745,53
2096,334,-117,-204,3259,-421,857,-798,33
2097,181,15,-56,1981,-343,128,-1197,14
2098,1365,-30,-217,258,-132,-576,-1332,17
2099,1189,-3,-716,-2153,766,-1200,-1108,56
2100,855,152,-996,-3092,1417,-1712,-1040,54
2101,1043,172,-1427,-4000,2492,-2074,-946,36
2102,745,110,-1931,-4000,3267,-2335,-923,68
2103,-319,-60,-1812,-4000,1775,-2338,-836,87
2104,-3180,-108,-967,-4000,-1077,-2042,-773,53
2105,-4000,-5,541,-640,-2386,-1682,-590,33
2106,-2888,14,1808,3959,-2286,-1237,-312,-1
2107,-2024,48,2133,4000,-2126,-745,-524,-35
2108,-807,120,1501,2738,-1223,-322,-839,-21
2109,570,206,596,-1096,440,83,-1136,-50
2110,1311,188,162,-4000,1787,496,-1262,-34
2111,1645,122,622,-3481,2231,933,-1120,-12
2112,827,118,1444,-1370,2035,1242,-1034,-45
2113,-238,87,1770,549,1270,1531,-941,-34
2114,-1615,75,1110,-615,-947,1774,-876,-3
2115,-2231,263,280,-2859,-2356,1993,-862,6
2116,-1870,471,278,-2991,-1333,2375,-1323,-45
2117,-1560,526,-14,-185,-175,2748,-1783,-101
2118,-693,347,-563,957,766,3131,-1582,-85
2119,399,82,-905,-747,1144,3409,-1397,-13
2120,668,-52,-1202,-1679,201,3552,-1524,-13
2121,-351,-163,-1526,-1608,-2126,3552,-939,34
2122,-936,-75,-1945,-2586,-3065,3282,95,117
2123,739,0,-1907,-4000,-879,2893,1280,182
2124,1932,-109,-1319,-4000,860,2450,2582,200
2125,2613,-213,-570,-3482,1649,2056,2297,140
2126,3298,-318,-267,-1466,2060,1710,1072,165
2127,3100,-135,-64,-381,2320,1405,-33,160
2128,3430,6,201,1622,2622,1205,-1497,178
2129,1181,-310,259,1892,2698,1092,-2174,191
2130,-1801,-584,594,496,3102,701,-986,201
2131,-1935,-700,1023,950,3399,402,315,167
2132,-2501,-566,1150,3755,3792,180,897,108
2133,-2970,-253,996,4000,3998,-263,744,128
2134,-820,91,793,4000,4000,-785,872,188
2135,1065,266,328,3064,4000,-1070,453,242
2136,2410,37,253,3435,4000,-550,-200,229
2137,3367,-104,728,3489,4000,-26,249,253
2138,2158,-139,828,2998,3982,280,244,260
2139,-386,-127,736,1167,3623,668,563,300
2140,-1430,-113,195,-3510,3293,833,807,326
2141,-547,-143,-894,-4000,2972,1116,1119,329
2142,1167,-91,-1191,-4000,2710,1279,1461,353
2143,1612,-37,-125,-4000,2386,1344,1410,330
2144,1173,46,976,-724,1721,1277,1359,271
2145,1830,140,1387,3554,1186,1214,1206,239
2146,1384,254,2017,3698,961,1328,1098,209
2147,908,263,1965,4000,701,1417,1145,176
2148,-73,294,775,4000,393,1409,1379,238
2149,-1084,320,-682,3177,-360,1279,1259,230
2150,-2456,253,-1740,-901,-781,1390,1158,253
2151,-3685,191,-2710,-2743,-983,1451,999,255
2152,-3560,46,-3556,-4000,-1630,1204,1280,239
2153,-3624,43,-3221,-4000,-2224,961,1841,271
2154,-3345,130,-1748,-4000,-2805,823,1646,239
2155,-2908,132,-190,-1529,-3131,498,1965,255
2156,-1876,85,917,4000,-3864,-138,2037,221
2157,-295,86,1473,4000,-4000,-838,1864,186
2158,1319,41,1249,4000,-4000,-1070,1901,137
2159,1961,-74,1247,4000,-4000,-928,1792,63
2160,3326,-111,1127,4000,-4000,-810,2104,78
2161,3173,-33,203,-141,-4000,-982,2160,75
2162,2418,-87,-190,-2261,-4000,-1107,2167,67
2163,2223,-236,-295,-3364,-4000,-1196,2321,91
2164,1384,-413,-259,-3754,-4000,-1715,1931,90
2165,1688,-505,-78,-4000,-4000,-1997,1280,108
2166,1173,-444,-482,-4000,-4000,-1902,930,131
2167,834,-379,-300,-4000,-4000,-1900,587,147
2168,53,-128,-551,-4000,-1997,-1848,356,202
2169,-935,101,-304,-4000,-643,-1701,380,176
2170,-1075,215,777,-1939,123,-1793,467,216
2171,-1261,227,868,-303,1091,-1997,359,209
2172,-1300,172,1633,1082,1531,-1943,-420,165
2173,-1212,63,1759,3715,546,-1829,-1120,198
2174,-2049,11,278,3361,-619,-1460,-1616,195
2175,-3034,107,-906,1863,-1432,-936,-1730,235
2176,-3441,118,-1353,2087,-2175,-485,-1702,214
2177,-2488,162,-1427,2919,-2503,-520,-2079,216
2178,-533,159,-1427,1666,-2822,-9,-2288,261
2179,275,111,-1016,1098,-3600,-175,-2859,279
2180,2287,52,158,2932,-4000,-1780,-3599,288
2181,3253,-70,1151,728,-4000,-1181,-3784,286
2182,2211,-112,1473,356,-4000,-456,-3599,260
2183,-74,-26,1175,-1435,-4000,-1766,-4000,265
2184,-500,72,102,-2017,-4000,-3524,-3977,269
2185,605,60,-971,-2524,-4000,-4000,-3000,226
2186,443,-109,-1274,-4000,-4000,-3127,-2028,226
2187,1181,-107,-810,-4000,-3381,-877,-1836,182
2188,1311,70,439,-742,-2955,368,-1820,134
2189,762,-69,1436,4000,-3653,1338,-638,98
2190,-70,-200,1366,4000,-4000,488,107,38
2191,-966,-48,1114,4000,-4000,-656,1149,5
2192,-970,290,-111,4000,-4000,-423,2118,-67
2193,-541,661,-1553,2322,-4000,-920,3268,-122
2194,-234,746,-1846,-4000,-4000,-2014,4000,-170
2195,32,794,-1518,-4000,-4000,-1781,4000,-236
2196,304,572,-1101,-4000,-4000,-1972,4000,-311
2197,660,313,-1154,-4000,-4000,-1640,4000,-366
2198,1948,208,-476,-4000,-4000,-1526,4000,-362
2199,2394,-138,387,-4000,-4000,-1265,4000,-370
2200,896,-569,936,-1573,1584,587,4000,-427
2201,-18,-999,1965,3515,4000,860,4000,-461
2202,-1025,-1275,2602,4000,4000,-116,4000,-517
2203,-2095,-1219,2604,4000,4000,-1307,4000,-474
2204,-2090,-790,1692,4000,4000,-1123,4000,-400
2205,-1744,-402,214,2319,4000,-584,4000,-450
2206,-1300,-155,-298,1411,4000,100,4000,-419
2207,-693,201,-221,1436,4000,922,4000,-450
2208,947,344,-202,906,4000,1722,2384,-471
2209,2873,290,-3,807,4000,2696,2189,-427
2210,4000,142,31,2217,3619,3083,1996,-419
2211,3507,68,-287,2803,-3785,3788,1027,-388
2212,1116,86,-189,2661,-4000,3544,-75,-344
2213,1419,119,30,1827,-1463,3036,-1311,-310
2214,1504,136,-306,-589,3085,2356,-2899,-253
2215,1507,60,-595,-2639,4000,2230,-4000,-207
2216,1507,8,-560,-3493,4000,1472,-4000,-246
2217,895,-17,-263,-4000,4000,-938,-4000,-334
2218,-1324,-181,-125,-4000,4000,-3263,-4000,-327
2219,-4000,-395,-129,-2000,4000,-4000,-4000,-232
2220,-4000,-155,-46,1501,4000,-1987,-4000,-315
2221,-4000,353,-308,4000,4000,-932,-4000,-468
2222,-4000,719,-505,4000,4000,-2197,-4000,-480
2223,-3999,746,-556,4000,4000,-716,-4000,-486
2224,-1947,526,-568,4000,4000,626,-4000,-480
2225,668,398,-898,4000,4000,2748,-4000,-370
2226,1441,228,-1341,-1888,4000,3409,-4000,-305
2227,553,160,-1154,-4000,4000,3349,-4000,-145
2228,248,130,-737,-4000,4000,4000,-4000,-49
2229,113,20,-368,-4000,4000,2905,-4000,-113
2230,96,-49,-674,-4000,4000,1539,-4000,-127
2231,226,-127,-494,-4000,4000,1135,-4000,-209
2232,1246,-157,-358,232,4000,961,-4000,-240
2233,1671,-220,-1227,3975,4000,1409,-4000,-153
2234,502,-335,-1557,2258,4000,1789,-4000,-85
2235,408,-281,-1622,1499,4000,1901,-4000,-175
2236,790,-146,-1746,561,4000,466,-4000,-174
2237,310,-107,-1581,182,4000,-779,-4000,-61
2238,-236,-62,-1526,2446,2554,-1184,-4000,-13
2239,408,6,-1492,1110,-1656,4,-4000,16
2240,2158,4,-971,-101,-4000,1915,-4000,74
2241,3953,42,-165,10,-4000,2319,-4000,186
2242,3100,80,637,-628,-4000,2243,-3711,225
2243,1045,256,1161,-68,-4000,1994,-1767,253
2244,149,317,1444,-27,-4000,1905,-1739,242
2245,-508,157,1639,-271,-4000,1061,-1690,204
2246,-1158,16,1951,210,-4000,1331,-731,171
2247,-2336,-108,1999,244,-4000,1657,1205,69
2248,-2570,-97,1989,317,-4000,1677,4000,-47
2249,-2493,-86,2054,371,-4000,2223,4000,-109
2250,-2179,65,1835,341,-4000,1604,4000,-154
2251,-1689,215,1639,365,-4000,1502,4000,-109
2252,-979,95,1420,390,-4000,1840,4000,-37
2253,554,-72,1184,522,-4000,1929,2427,22
2254,1757,-85,974,437,-4000,2084,3168,70
2255,2457,-35,793,449,-4000,1596,4000,50
2256,2396,-42,543,366,-4000,-202,4000,74
2257,2715,-145,75,264,-4000,-982,4000,43
2258,1961,-223,-365,142,-4000,-991,4000,0
2259,499,-284,-816,-57,-4000,-802,4000,27
2260,-843,-304,-1147,-303,-3001,358,4000,39
2261,-1357,-210,-1732,-397,-13,795,4000,31
2262,-685,-222,-3149,-401,3792,1157,4000,-3
2263,241,-217,-4000,-628,4000,1824,4000,-36
2264,695,-79,-4000,-679,4000,2165,4000,-78
2265,-684,-4,-4000,-576,4000,2295,4000,-140
2266,-1886,-17,-1748,-455,4000,2295,4000,-161
2267,-2256,-28,1359,-303,4000,2255,4000,-175
2268,-1876,-122,3905,-91,4000,1920,4000,-179
2269,-911,-75,4000,-22,4000,1502,4000,-147
2270,-112,20,4000,150,4000,1440,4000,-166
2271,97,-130,3054,163,4000,1189,4000,-160
2272,407,-154,541,-255,4000,599,4000,-192
2273,1564,-31,1940,-442,4000,111,4000,-200
2274,3110,-10,3527,-466,4000,-489,2826,-195
2275,4000,-82,4000,-223,4000,-331,1280,-187
2276,4000,-130,4000,-14,4000,193,820,-82
2277,2276,-128,3641,167,4000,132,767,-109
2278,574,-23,2461,482,4000,221,792,-109
2279,-413,99,1114,846,4000,65,805,-109
2280,-759,136,1032,1033,4000,-173,616,-103
2281,-612,112,1184,974,4000,-439,124,-63
2282,-1219,76,1283,1033,4000,-982,-1576,-47
2283,-2110,38,1322,891,4000,-923,-2665,-25
2284,-2387,79,803,833,4000,-607,-3588,-44
2285,-2739,250,533,675,4000,-602,-3838,-20
2286,-2418,469,-502,472,4000,-604,-3916,10
2287,-2647,461,-1946,245,4000,-482,-3842,56
2288,-2061,179,-2057,-6,4000,-456,-2601,81
2289,-161,14,-1872,-6,4000,-631,-1169,104
2290,834,-37,-1980,-41,4000,-1010,-941,137
2291,1038,-75,-2578,-88,4000,-1615,-1356,185
2292,394,-57,-4000,-63,4000,-2596,-1813,210
2293,-706,-56,-4000,77,3167,-3443,-2044,221
2294,-1801,-28,-2924,296,-826,-3578,-1653,250
2295,-1430,59,-2163,402,-4000,-3848,-1291,253
2296,-423,93,-1191,240,-4000,-2754,-1332,282
2297,159,22,-609,113,-4000,-1288,-1702,312
2298,786,37,372,-282,-4000,-1493,-552,384
2299,1209,19,854,-885,-4000,-589,7,395
