@relation apie-lower-limb

@attribute time-index integer
@attribute Recto-Femoral real
@attribute Biceps-Femoral real
@attribute Vasto-Medial real
@attribute EMG-Semitendinoso real
@attribute Flexo-Extension real

@data
1895,0.0217,0.075,-0.0015,-0.1388,-110.3
1896,0.0202,0.0607,-0.0098,-0.1741,-110.6
1897,0.0105,0.0817,-0.0046,-0.06,-110.5
1898,0.0045,0.0742,0.0105,0.0532,-110.4
1899,0.0022,0.0795,0.0157,0.0652,-110.5
1900,0.0007,0.105,0.018,0.0517,-110.5
1901,0.0045,0.084,0.0142,0.093,-110.7
1902,0.0015,0.1027,0.0045,0.114,-110.5
1903,-0.0023,0.0487,-0.0015,0.0607,-110.7
1904,-0.0046,0.0045,-0.006,0.069,-110.6
1905,-0.0083,0.0622,-0.0181,0.1155,-110.7
1906,-0.0083,0.0502,-0.0293,0.0825,-110.7
1907,-0.0068,0.0472,-0.0256,-0.0046,-110.7
1908,-0.0038,0.012,-0.024,-0.1403,-110.9
1909,-0.0091,-0.0615,-0.0218,-0.1613,-111
1910,-0.0158,-0.1088,-0.0135,-0.0825,-110.9
1911,-0.0105,-0.2348,-0.0015,0.0015,-110.9
1912,-0.003,-0.2213,0.0097,0.0225,-110.9
1913,0.0015,-0.1455,0.012,-0.0615,-111.2
1914,0.0045,-0.135,0.006,-0.1411,-111
1915,-0.0015,-0.099,-0.006,-0.1688,-111.3
1916,-0.0083,-0.0848,-0.012,-0.1178,-111
1917,-0.006,-0.0083,-0.0068,-0.0458,-111.1
1918,-0.0008,0.0877,0.0037,0.0292,-111
1919,0.0075,0.1597,0.0075,0.0585,-111.2
1920,0.0112,0.1305,0.0067,0.0922,-111.2
1921,0.012,0.0817,0.0067,0.1117,-111
1922,0.0067,0.1027,0.0052,0.0217,-111.3
1923,0.003,0.0922,0.003,-0.0256,-111.2
1924,-0.0008,0.0142,-0.0008,-0.0368,-111.3
1925,-0.0046,-0.048,-0.0008,-0.0165,-111.3
1926,-0.0046,-0.0353,0,0.015,-111.2
1927,0,-0.039,0.0015,0.06,-111.3
1928,0.0067,-0.0218,0.018,0.1365,-111.3
1929,0.012,0.0232,0.033,0.1425,-111.5
1930,0.012,0.06,0.0352,0.1725,-111.4
1931,0.0015,0.024,0.0255,0.2512,-111.5
1932,-0.0098,0.006,0.0187,0.327,-111.5
1933,-0.0105,0.1057,0.0165,0.2932,-111.3
1934,-0.0113,0.0682,0.0037,0.0952,-111.6
1935,-0.0083,-0.1275,-0.0105,-0.0773,-111.5
1936,-0.0038,-0.1426,-0.024,-0.198,-111.9
1937,-0.006,-0.0938,-0.0368,-0.3308,-111.7
1938,-0.0046,-0.1823,-0.0413,-0.3503,-111.9
1939,-0.0068,-0.27,-0.0503,-0.3503,-111.8
1940,-0.0091,-0.2123,-0.045,-0.354,-112
1941,-0.0015,-0.033,-0.0293,-0.2528,-111.9
1942,0.003,0.0652,-0.0203,-0.2115,-111.9
1943,0.0052,0.1485,-0.0015,-0.0818,-111.8
1944,0.006,0.156,0.027,0.1672,-111.9
1945,0.0022,0.1477,0.0457,0.3105,-111.6
1946,-0.0015,0.2025,0.0555,0.3727,-111.9
1947,-0.0015,0.2002,0.048,0.2925,-111.7
1948,-0.0015,0.15,0.0277,0.144,-111.8
1949,-0.0008,-0.0518,0.006,0.0052,-111.9
1950,0.0037,-0.1748,-0.0188,-0.0856,-111.8
1951,0.009,-0.0645,-0.0278,-0.057,-112
1952,0.0105,-0.027,-0.0285,-0.1155,-111.9
1953,0.0045,-0.0713,-0.024,-0.1381,-112.1
1954,-0.0046,0,-0.0181,-0.0338,-111.9
1955,-0.0135,0.0105,-0.0143,-0.0188,-112.1
1956,-0.0143,0.0015,-0.003,0.0465,-111.8
1957,-0.0068,0.027,0.0067,0.1222,-111.9
1958,-0.0015,0.0345,0.0142,0.0802,-112
1959,-0.0008,0.0607,0.018,0.0457,-112
1960,-0.0046,0.057,0.0165,0.0465,-112
1961,-0.0091,0.0922,0.009,0.057,-111.9
1962,-0.012,0.0847,-0.0053,-0.0015,-112.2
1963,-0.0143,0.039,-0.0195,-0.054,-112.2
1964,-0.0128,0.0195,-0.0308,-0.003,-112
1965,-0.0091,-0.0128,-0.0256,-0.0233,-112.4
1966,-0.0068,-0.048,-0.0158,-0.0818,-111.9
1967,-0.003,-0.0893,-0.0091,-0.1238,-112.5
1968,-0.0015,-0.114,-0.0083,-0.1463,-112.2
1969,0.0007,-0.0825,-0.0105,-0.0863,-112.2
1970,0.0037,-0.0518,-0.0075,-0.0578,-112.1
1971,0.0067,-0.0368,-0.0068,-0.0405,-112.1
1972,0.009,0.012,-0.003,0.0532,-112.1
1973,0.012,0.0727,0.015,0.1762,-112.2
1974,0.0135,0.0877,0.0337,0.2295,-112.2
1975,0.0127,0.0975,0.042,0.198,-112.1
1976,0.0127,0.093,0.039,0.099,-112.2
1977,0.0127,-0.0368,0.0277,-0.0398,-112.3
1978,0.0105,-0.0953,0.0187,-0.0443,-112.2
1979,0.0105,-0.0503,0.0135,-0.003,-112.5
1980,0.0082,-0.0713,0.0082,-0.0315,-112.1
1981,0.0075,-0.057,0.0045,-0.033,-112.4
1982,-0.0008,-0.0443,-0.0143,-0.0443,-112.3
1983,-0.0143,-0.0728,-0.0256,-0.0083,-112.3
1984,-0.0248,-0.0638,-0.0218,0.0592,-112.3
1985,-0.0308,-0.0105,-0.0181,0.114,-112.2
1986,-0.0293,0.018,-0.0195,0.1357,-112.4
1987,-0.0233,-0.0143,-0.0368,-0.0188,-112.5
1988,-0.0143,-0.0563,-0.0413,-0.192,-112.6
1989,-0.003,-0.039,-0.0293,-0.216,-112.5
1990,0.0082,0.027,-0.0188,-0.1411,-112.5
1991,0.012,0.0217,-0.0083,-0.09,-112.4
1992,0.012,0.0547,0.009,-0.108,-112.5
1993,0.0067,0.1747,0.0292,-0.0713,-112.5
1994,0.0015,0.1657,0.0352,0.0202,-112.5
1995,-0.0046,0.0892,0.024,0.0787,-112.5
1996,-0.0015,0.0367,0.0135,0.1065,-112.5
1997,0.0075,-0.039,0.0097,0.111,-112.3
1998,0.0067,-0.0893,0.003,0.069,-112.6
1999,0.0007,-0.1035,-0.0023,0.0225,-112.3
2000,-0.0046,-0.063,-0.0083,-0.0428,-112.8
2001,-0.006,-0.0615,-0.0128,-0.0825,-112.5
2002,-0.0046,-0.135,-0.0263,-0.0743,-112.8
2003,-0.0015,-0.129,-0.0346,-0.0623,-112.5
2004,0.0075,-0.0548,-0.015,-0.0315,-112.8
2005,0.0142,0.003,0.0082,-0.0413,-112.7
2006,0.012,0.027,0.03,-0.0383,-112.7
2007,0.0007,0.0735,0.036,0.0165,-112.7
2008,-0.0195,0.1477,0.0202,0.1762,-112.5
2009,-0.033,0.1987,0.0067,0.3892,-112.6
2010,-0.0263,0.174,0.003,0.4012,-112.4
2011,-0.0105,0.1005,0.0022,0.3397,-112.5
2012,0.0022,0.0727,-0.0038,0.2175,-112.7
2013,0.0142,-0.0218,-0.0128,-0.1328,-112.8
2014,0.0127,-0.1696,-0.0338,-0.4268,-112.9
2015,0.006,-0.2513,-0.0405,-0.4853,-112.9
2016,0.0052,-0.2348,-0.0308,-0.3773,-112.9
2017,0.0045,-0.1343,-0.0278,-0.249,-112.8
2018,0.006,-0.045,-0.0165,-0.135,-112.9
2019,0.0112,-0.0068,-0.003,-0.0578,-112.7
2020,0.015,0.0217,0.0127,-0.057,-112.8
2021,0.0195,0.0307,0.033,0.027,-112.7
2022,0.018,-0.0181,0.0382,0.1215,-112.7
2023,0.0142,0.0187,0.0382,0.246,-112.7
2024,0.0075,0.1387,0.0345,0.3652,-112.7
2025,0.0037,0.1335,0.0315,0.3007,-112.7
2026,0.0015,0.0652,0.0262,0.1657,-112.9
2027,0.0022,0.078,0.018,-0.0218,-112.8
2028,0.0015,0.0367,0.0082,-0.2228,-113.1
2029,-0.0068,-0.0465,-0.0075,-0.2145,-113
2030,-0.0181,-0.0368,-0.0188,-0.0511,-113
2031,-0.0188,-0.0068,-0.0173,0.012,-112.8
2032,-0.0128,0.0202,-0.0128,0.0502,-113
2033,-0.0105,0.063,-0.0165,0.0615,-112.9
2034,-0.0068,0.0697,-0.024,-0.0218,-112.9
2035,-0.006,0.0315,-0.027,-0.0248,-113
2036,-0.0053,0.0112,-0.0188,0.0135,-112.9
2037,-0.003,-0.024,-0.0158,0.0307,-113
2038,-0.0015,-0.1013,-0.012,0.09,-113
2039,0.003,0.0007,0.0037,0.1627,-112.8
2040,0.0045,0.0772,0.0142,0.0667,-112.9
2041,0.0045,-0.0293,0.0195,-0.0983,-113
2042,0.0082,0.0082,0.0232,-0.1215,-113.1
2043,0.0067,0.018,0.009,-0.135,-112.8
2044,0.0007,0.0052,-0.0046,-0.0706,-113
2045,0.0015,0.0832,0.0007,0.0667,-112.9
2046,0.0052,0.0345,0.0067,0.0727,-113
2047,0.0067,-0.0158,0.0075,-0.0046,-113
2048,0.0022,-0.0533,-0.0015,-0.0878,-113
2049,-0.0113,-0.111,-0.0068,-0.1283,-113.1
2050,-0.0158,-0.0436,-0.0053,-0.1006,-113
2051,-0.0158,-0.1006,-0.0046,-0.0728,-113
2052,-0.0128,-0.189,-0.003,-0.0128,-112.9
2053,-0.003,-0.129,-0.0128,0.0127,-113
2054,0.0022,-0.1028,-0.0188,-0.0263,-113
2055,0.009,0.0262,-0.0173,-0.0068,-113
2056,0.0112,0.1027,-0.024,0.0165,-113
2057,0.0082,0.0982,-0.0233,0.0112,-112.9
2058,0.0157,0.084,-0.0068,0.0202,-113
2059,0.0157,0.0877,0.006,0.0675,-112.8
2060,0.006,0.1087,0.0172,0.075,-113.1
2061,0.003,0.0195,0.03,0.0052,-113
2062,-0.0023,-0.0256,0.0217,-0.0218,-112.9
2063,-0.0091,0.0112,0.0052,0.0532,-113
2064,-0.0158,0.0465,-0.0053,0.144,-112.9
2065,-0.0113,0.0405,-0.006,0.147,-113.1
2066,-0.0008,0.0405,0.0022,0.123,-112.9
2067,0.0075,0.021,0.0127,0.0855,-113
2068,0.0135,-0.0113,0.015,0.0255,-112.8
2069,0.0142,-0.0165,0.0082,-0.0803,-113
2070,0.0127,-0.0195,0.0015,-0.1823,-113
2071,0.0037,-0.0308,-0.0015,-0.2026,-113
2072,-0.0038,-0.0135,0.0007,-0.123,-113.1
2073,-0.0083,0.0127,-0.0046,-0.0015,-112.8
2074,-0.012,-0.042,-0.0053,0.0337,-113
2075,-0.0135,-0.0668,-0.003,0.0832,-112.9
2076,-0.0143,-0.0278,-0.0015,0.1065,-112.9
2077,-0.0105,0.0315,0.0045,0.0637,-113
2078,-0.0038,-0.0165,0.0007,-0.0278,-113
2079,-0.0038,-0.108,-0.0068,-0.1493,-113.3
2080,0.0007,-0.093,-0.012,-0.1515,-113.1
2081,0.0052,-0.066,-0.0203,-0.096,-113.2
2082,0.0045,-0.0195,-0.0218,-0.0443,-113
2083,0.0045,0.018,-0.0113,0.0045,-113
2084,-0.0015,0.0457,-0.0046,0.0457,-112.9
2085,-0.0053,0.0667,0.0022,0.093,-113
2086,-0.006,0.0802,0.0127,0.1575,-112.8
2087,-0.0083,0.099,0.0277,0.18,-112.9
2088,-0.0053,0.0765,0.0307,0.1072,-112.8
2089,-0.0046,0.039,0.0127,0.0427,-113
2090,-0.0053,-0.024,-0.0075,-0.0361,-113
2091,-0.0015,-0.0375,-0.0143,-0.057,-113.1
2092,0.0075,-0.0068,-0.012,-0.0105,-113
2093,0.0165,-0.0548,-0.0068,-0.048,-113.1
2094,0.0217,-0.054,-0.0053,-0.0548,-113
2095,0.0195,-0.0465,-0.003,-0.0518,-113.1
2096,0.0142,-0.054,0.0067,-0.0443,-113
2097,0,0.0375,0.0172,0.042,-113
2098,-0.0165,0.0712,0.0217,0.144,-113
2099,-0.0256,0.0427,0.009,0.2002,-112.9
2100,-0.0323,0.0292,-0.0128,0.1267,-113.1
2101,-0.03,0.0195,-0.0263,0.0457,-113
2102,-0.021,0.0015,-0.0353,-0.0368,-113
2103,-0.0098,-0.0256,-0.0361,-0.2198,-113.1
2104,-0.0053,-0.0818,-0.0353,-0.3278,-113
2105,-0.0038,-0.093,-0.0256,-0.2768,-113.3
2106,0.006,-0.0683,-0.0068,-0.1515,-112.9
2107,0.0105,-0.0465,0.003,-0.042,-113
2108,0.0112,0.0082,0.0105,0.0135,-112.8
2109,0.012,0.0367,0.0157,0.0607,-113
2110,0.012,0.0555,0.0165,0.1102,-112.8
2111,0.0157,0.09,0.0195,0.1387,-113
2112,0.0202,0.1125,0.0247,0.1327,-113
2113,0.0202,0.0967,0.0345,0.1087,-112.8
2114,0.0127,0.0345,0.0405,0.0712,-113
2115,0.0052,-0.0256,0.0405,0.042,-112.8
2116,-0.0015,-0.0465,0.0247,0.0352,-113
2117,-0.012,-0.024,-0.0008,0.0165,-112.9
2118,-0.0195,-0.0181,-0.024,0.069,-112.9
2119,-0.0188,-0.0256,-0.0346,0.087,-113
2120,-0.0165,-0.0315,-0.0353,-0.039,-113
2121,-0.0098,-0.09,-0.03,-0.1523,-113.2
2122,-0.003,-0.1268,-0.0181,-0.1688,-113
2123,0.0052,-0.1013,-0.0038,-0.09,-113
2124,0.009,-0.0165,0.0015,-0.0555,-113
2125,0.0052,0.0157,-0.0023,-0.057,-113
2126,0.0052,0.0225,0.0015,-0.0308,-113
2127,0.0037,0.0652,0.0082,0.0112,-112.8
2128,0.003,0.0727,0.0165,0.1155,-113
2129,0.003,0.0885,0.0232,0.15,-112.8
2130,0.0075,0.0397,0.0255,0.0997,-112.9
2131,0.0112,-0.012,0.0195,0.0202,-112.8
2132,0.006,-0.0068,0.003,-0.0503,-113
2133,-0.0008,0.0135,-0.006,-0.0533,-112.9
2134,-0.0038,0.0315,-0.0068,0.0082,-113
2135,0.0015,0.0255,-0.003,0.0525,-113
2136,0.0022,0.0292,-0.012,0.0165,-113
2137,0.0015,0.027,-0.0181,0.003,-113
2138,0.0037,0.042,-0.0195,0.0705,-112.9
2139,-0.0008,0.0375,-0.0256,0.1065,-112.8
2140,-0.0015,0.009,-0.0256,0.0915,-113
2141,0.0067,0.027,-0.0105,0.1365,-112.6
2142,0.0142,0.0255,0.0052,0.021,-113
2143,0.012,-0.0518,0.0045,-0.231,-112.8
2144,0.0007,-0.0668,-0.0015,-0.2325,-112.9
2145,-0.015,0.0127,-0.0008,-0.0735,-112.8
2146,-0.0173,0.09,0.0067,0.051,-112.9
2147,-0.0173,0.1087,0.0105,0.075,-112.8
2148,-0.0195,0.0307,0.0142,0.0472,-112.9
2149,-0.0158,-0.039,0.0067,-0.0383,-112.9
2150,-0.0128,-0.1965,-0.0158,-0.1485,-112.9
2151,-0.0128,-0.3345,-0.0248,-0.1598,-113
2152,-0.0091,-0.2033,-0.0188,-0.1815,-113.1
2153,-0.0015,-0.0848,-0.0128,-0.1538,-112.8
2154,0.0022,-0.0953,-0.012,-0.0915,-113
2155,0.0037,-0.0638,-0.012,-0.0323,-112.8
2156,0.0082,0.018,-0.0068,0.0517,-113
2157,0.0112,0.0562,0.0097,0.057,-112.8
2158,0.0127,0.0802,0.0247,0.0592,-112.9
2159,0.009,0.0862,0.03,0.063,-112.7
2160,0.0045,0.0727,0.0292,0.0885,-112.8
2161,-0.0023,0.0997,0.0232,0.1635,-112.8
2162,-0.0023,0.1215,0.0157,0.1942,-112.8
2163,0.0022,0.084,0.009,0.1402,-113
2164,-0.0015,0.0367,-0.0008,0.0652,-112.8
2165,-0.003,0.0345,-0.0091,0.057,-113
2166,-0.0023,0.0517,-0.0181,0.054,-113
2167,-0.0038,0.0585,-0.0225,0.0075,-112.9
2168,-0.0023,0.0232,-0.0195,-0.0555,-113
2169,-0.0008,-0.0233,-0.012,-0.1095,-113
2170,-0.003,-0.093,-0.0083,-0.1411,-113.1
2171,-0.0068,-0.1426,-0.0091,-0.1335,-112.9
2172,-0.0046,-0.1215,-0.0038,-0.117,-112.9
2173,0.003,-0.0495,-0.0008,-0.0788,-112.9
2174,0.0067,-0.0008,-0.0008,-0.0203,-112.8
2175,0.0097,0.0217,0.0007,0.018,-113
2176,0.0127,0.0652,0.0097,0.0862,-112.8
2177,0.0165,0.0712,0.027,0.1342,-112.8
2178,0.0127,0.0765,0.039,0.1237,-112.8
2179,0.0015,0.0742,0.0405,0.1087,-113.1
2180,-0.0143,0.0667,0.0307,0.0802,-112.8
2181,-0.0285,0.0637,0.0067,0.0187,-113
2182,-0.033,-0.0038,-0.0256,-0.0638,-113
2183,-0.0361,-0.0728,-0.048,-0.0945,-113
2184,-0.0293,-0.0856,-0.054,-0.0428,-113
2185,-0.0203,-0.0668,-0.0525,0.012,-112.8
2186,-0.0135,-0.0638,-0.0428,0.0202,-113
2187,-0.0008,-0.0398,-0.024,0.0165,-112.9
2188,0.012,-0.0105,-0.0008,-0.045,-113
2189,0.0157,-0.0285,0.021,-0.126,-113
2190,0.0157,-0.0346,0.027,-0.1118,-112.8
2191,0.0195,0.0217,0.0255,-0.0233,-113
2192,0.0195,0.039,0.024,0.0082,-112.9
2193,0.0157,-0.0091,0.0247,-0.0308,-113
2194,0.0112,0.0052,0.0232,-0.003,-112.8
2195,0.0067,0.0427,0.0202,0.018,-113.1
2196,0.003,0.0645,0.0195,0.0427,-112.8
2197,-0.0008,0.081,0.015,0.1312,-113
2198,0.003,0.0705,0.0157,0.2572,-112.8
2199,0.0067,0.0592,0.021,0.3615,-112.8
2200,0.003,0.0345,0.0195,0.3112,-112.9
2201,0.0015,-0.0188,0.0165,0.1372,-112.8
2202,0.0037,-0.039,0.0045,-0.0608,-113
2203,0.0067,0,-0.0158,-0.1838,-113
2204,0.0045,-0.0128,-0.0383,-0.3195,-113.1
2205,0.0037,-0.0795,-0.0518,-0.4298,-113.1
2206,0.0015,-0.1275,-0.0488,-0.3585,-113
2207,-0.0008,-0.1673,-0.0353,-0.2288,-113
2208,-0.006,-0.1403,-0.0203,-0.1006,-112.9
2209,-0.0083,-0.0346,0.0015,-0.0105,-113
2210,-0.0068,0.003,0.003,0.0195,-112.8
2211,-0.0091,0.0007,-0.0128,0.0277,-112.9
2212,-0.0083,0.039,-0.0165,0.0337,-112.9
2213,-0.0038,0.0705,-0.0135,0.0375,-113
2214,0.0022,0.0862,-0.0075,0.039,-113
2215,0.0075,0.0802,-0.0015,0.0622,-113
2216,0.012,0.0847,0.0105,0.1672,-112.9
2217,0.0127,0.0885,0.0262,0.3097,-112.9
2218,0.012,0.09,0.0442,0.3337,-112.8
2219,0.0142,0.0772,0.0562,0.2332,-113
2220,0.0142,0.0465,0.045,0.084,-112.9
2221,0.0105,0.033,0.0172,-0.0353,-113.2
2222,0.0037,0.0127,-0.0233,-0.1643,-113
2223,-0.0075,-0.045,-0.0488,-0.237,-113.3
2224,-0.0128,-0.159,-0.054,-0.219,-113
2225,-0.0128,-0.1628,-0.0518,-0.1808,-113.2
2226,-0.012,-0.0848,-0.0458,-0.1253,-113
2227,-0.0105,-0.1065,-0.039,-0.1095,-113.1
2228,-0.0083,-0.0885,-0.0218,-0.0765,-113.1
2229,-0.0038,-0.0375,-0.003,-0.0105,-112.9
2230,0.0007,-0.0135,0.0112,0.0465,-113
2231,0.006,0.0322,0.0262,0.081,-113
2232,0.012,0.0555,0.0345,0.096,-112.9
2233,0.0157,0.0832,0.0307,0.0952,-113
2234,0.0165,0.0787,0.0277,0.0502,-113
2235,0.0105,0.0532,0.0277,0.0277,-113.1
2236,0.003,0.039,0.0322,0.0487,-112.9
2237,-0.0046,0.033,0.0352,0.1087,-113
2238,-0.012,0.0397,0.0262,0.1665,-112.8
2239,-0.012,0.039,0.0165,0.1507,-113
2240,-0.0075,0.0157,0.0105,0.0855,-112.8
2241,-0.0053,-0.0098,0.0007,0.0202,-113
2242,-0.0023,0.0007,-0.0181,-0.0413,-113
2243,-0.0015,-0.0225,-0.039,-0.1335,-113.1
2244,-0.0023,-0.0563,-0.039,-0.1628,-113.2
2245,0.0007,-0.0361,-0.0173,-0.0706,-113
2246,0.0045,0.0022,0.003,0.0202,-112.9
2247,0.0015,-0.0105,0.0045,0.0435,-113
2248,-0.003,-0.0443,-0.0046,-0.0023,-113.1
2249,-0.003,-0.0203,-0.0046,-0.0383,-112.9
2250,-0.0008,0.0082,0.0007,-0.0068,-113
2251,-0.0046,0.0165,-0.0023,-0.0188,-113
2252,-0.006,0.0007,-0.0053,-0.0998,-112.9
2253,-0.0068,0.0067,-0.0083,-0.1133,-113.2
2254,-0.0091,0.0615,-0.0053,-0.0188,-112.9
2255,-0.0046,0.069,-0.0008,0.0307,-113
2256,-0.0038,0.0555,-0.0008,-0.0368,-113.1
2257,-0.003,0.0825,-0.0015,-0.057,-112.9
2258,-0.0038,0.0457,0,0.0315,-113
2259,-0.0083,-0.0473,0.0082,0.2197,-112.8
2260,-0.0128,0.0007,0.0202,0.3675,-113
2261,-0.0083,-0.021,0.03,0.222,-112.9
2262,0.0052,-0.1718,0.0232,-0.0428,-113
2263,0.009,-0.165,0.0015,-0.1853,-113
2264,0.0142,-0.1133,-0.0053,-0.1913,-113
2265,0.0127,-0.0503,-0.0098,-0.177,-113.3
2266,0.0052,0.0075,-0.0188,-0.1658,-113
2267,0.0052,0.0105,-0.0181,-0.0825,-113.1
2268,-0.0008,-0.0046,-0.0195,-0.0285,-113
2269,-0.0091,0.0307,-0.0165,-0.0008,-113
2270,-0.0128,0.0705,-0.015,0.0495,-113
2271,-0.0128,0.0532,-0.0158,0.0262,-113
2272,-0.0098,0.0337,-0.0128,-0.0518,-113.2
2273,-0.0091,0.0082,-0.0128,-0.0338,-112.9
2274,-0.0135,-0.012,-0.0128,-0.0113,-113.2
2275,-0.0195,-0.0578,-0.0083,-0.0503,-112.8
2276,-0.0158,-0.0278,-0.0015,0.0195,-113
2277,-0.0143,0.039,-0.0038,0.0915,-112.8
2278,-0.0143,0.0495,0,0.1402,-112.9
2279,-0.0083,0.0382,0.0037,0.189,-113
2280,-0.003,0.0592,0.0067,0.1665,-113
2281,0.0007,0.069,0.012,0.108,-113
2282,0.0037,-0.0413,0.0172,0.009,-113
2283,0.0052,-0.0968,0.0225,-0.0308,-113
2284,0.0075,-0.0263,0.0142,-0.048,-113
2285,0.0052,0.0045,0.003,-0.1305,-113
2286,0.0067,-0.039,-0.0015,-0.1763,-113
2287,0.009,-0.0848,-0.0068,-0.1403,-113
2288,0.0082,-0.0825,-0.0105,-0.1163,-113
2289,0.009,-0.0203,-0.0083,-0.1035,-113
2290,0.0067,0.033,-0.0015,-0.0615,-113
2291,0.0037,0.021,-0.0008,-0.0143,-113
2292,0.0015,0.0397,0.003,0.0352,-113
2293,0.003,0.0622,0.0082,0.0487,-113
2294,0.0015,0.054,0.009,0.057,-112.9
2295,0.0007,0.0592,0.009,0.06,-112.9
2296,0.0007,0.039,0.0127,0.0517,-112.9
2297,-0.0023,0.0322,0.0165,0.0645,-112.9
2298,-0.0053,0.0427,0.0255,0.093,-112.9
2299,-0.0053,0.0667,0.03,0.1357,-112.9
2300,-0.0053,0.0862,0.024,0.1485,-112.7
2301,-0.0091,0.0697,0.018,0.1125,-112.9
2302,-0.0143,0.0307,0.0142,0.0945,-113
2303,-0.0143,-0.0053,0.0105,0.1132,-112.8
2304,-0.015,-0.0975,-0.0046,0.0517,-113
2305,-0.0113,-0.198,-0.0218,-0.0368,-113
2306,-0.0053,-0.1088,-0.0308,-0.054,-113
2307,-0.003,-0.0353,-0.0368,-0.1125,-113
2308,-0.0008,-0.078,-0.0458,-0.1995,-113
2309,0.0007,-0.075,-0.0503,-0.2295,-112.9
2310,0.0045,-0.0473,-0.0353,-0.177,-112.9
2311,0.012,-0.0008,-0.0143,-0.1088,-112.8
2312,0.0157,0.033,0,-0.0563,-112.8
2313,0.0157,0.054,0.0105,-0.0128,-113
2314,0.0127,0.0607,0.0165,0.0105,-112.8
2315,0.0082,0.0615,0.0225,0.075,-112.8
2316,0.0067,0.0817,0.018,0.0952,-113
2317,0.012,0.0705,0.0075,0.1065,-112.8
2318,0.0112,0.057,0.0015,0.1507,-113
2319,0.0067,0.0615,0.0015,0.1035,-112.7
2320,0.0007,0.0315,0.0052,0.033,-113
2321,-0.003,-0.0083,0.0045,0.018,-112.8
2322,-0.0075,-0.0278,0.0007,0.069,-113
2323,-0.0128,0.0142,0.003,0.1207,-112.8
2324,-0.012,0.0165,0.0097,0.0892,-112.9
2325,-0.0053,-0.048,0.0157,0.0202,-112.8
2326,0.0045,-0.0428,0.0112,-0.066,-113
2327,0.0022,-0.0443,-0.0046,-0.1095,-112.9
2328,-0.0015,-0.0668,-0.0278,-0.1103,-113
2329,-0.0053,-0.1043,-0.0405,-0.1396,-112.9
2330,-0.006,-0.0721,-0.0315,-0.1403,-113
2331,0.0007,-0.039,-0.0233,-0.123,-112.9
2332,0.0015,-0.0405,-0.0165,-0.0428,-113
2333,-0.0015,0.063,-0.0098,0.0472,-113
2334,-0.0038,0.1012,0.0007,0.009,-112.9
2335,-0.0038,0.0367,0.0142,-0.0758,-112.8
2336,-0.0015,-0.0878,0.0165,-0.1043,-113
2337,0.0015,-0.0743,0.0112,-0.003,-112.8
2338,0.0022,0.0075,0.0045,0.0937,-112.9
2339,0.0052,0.003,0.003,0.0892,-113
2340,0.006,0.0427,0.0022,0.0637,-112.9
2341,0.003,0.0052,-0.0053,0.0472,-113
2342,0.0045,0.0157,-0.0075,0.0967,-112.9
2343,0.0067,0.0517,-0.0083,0.1387,-112.9
2344,0.0082,0.0202,-0.003,0.1117,-113
2345,0.0142,0.0345,0.012,0.0592,-112.8
2346,0.0172,0.0262,0.0127,-0.0195,-113
2347,0.012,-0.0248,0.012,-0.1688,-112.8
2348,0.0105,-0.0691,0.0052,-0.2573,-113.1
2349,0.0022,-0.0706,-0.0128,-0.2243,-112.9
2350,-0.0053,-0.0953,-0.0158,-0.177,-113.1
2351,-0.0075,-0.0856,-0.0113,-0.0495,-112.8
2352,-0.0105,-0.0428,-0.0023,0.0405,-112.8
2353,-0.0053,0.0105,0.0105,0.1147,-113
2354,-0.0038,0.0577,0.0142,0.2092,-112.8
2355,-0.0046,0.036,0.018,0.2025,-113
2356,0.0015,0.0472,0.018,0.1432,-112.6
2357,0.009,0.0862,0.0097,0.0487,-112.9
2358,0.0082,0.069,-0.0046,-0.0218,-112.9
2359,0.003,0.0187,-0.0091,-0.1028,-113
2360,0.0022,-0.0128,-0.0113,-0.1545,-113
2361,0,-0.0353,-0.0083,-0.0923,-112.8
2362,0.0007,0.0382,-0.003,-0.0256,-113
2363,-0.0008,0.1005,-0.0046,-0.0068,-112.8
2364,-0.0015,0.0592,0.0045,0.0225,-113
2365,-0.003,0.0405,0.0105,0.042,-112.7
2366,-0.0046,0.027,0.0105,0.0315,-112.8
2367,-0.0068,-0.0023,0.0082,0.0345,-112.8
2368,-0.006,-0.021,0.0052,0.0367,-112.8
2369,-0.0015,-0.0278,0.0037,0.063,-112.8
2370,0.003,-0.048,0.003,0.0952,-112.8
2371,0.0075,-0.0488,0.0037,0.0855,-112.8
2372,0.0067,-0.0443,0.003,0.045,-112.7
2373,0.0037,-0.048,0.003,0.0232,-112.9
2374,-0.0053,0.0015,0.0082,0.0592,-112.7
2375,-0.0128,0.018,0.0052,0.0697,-112.9
2376,-0.0165,0.012,-0.0053,0.0532,-112.9
2377,-0.015,0.0225,-0.0128,0.024,-112.7
2378,-0.0113,0.0022,-0.0195,-0.0405,-112.9
2379,-0.0068,-0.0083,-0.024,-0.1396,-112.8
2380,-0.0015,-0.0308,-0.027,-0.2108,-113
2381,0.0022,-0.0256,-0.0256,-0.1193,-112.9
2382,0.0052,0.0127,-0.0143,-0.0383,-113
2383,0.0067,0.039,-0.0015,-0.0615,-112.9
2384,0.0067,0.0322,0.009,-0.0593,-112.8
