@relation EMGP—clapping-n

@attribute time-index integer
@attribute ch1 integer
@attribute ch2 integer
@attribute ch3 integer
@attribute ch4 integer
@attribute ch5 integer
@attribute ch6 integer
@attribute ch7 integer
@attribute ch8 integer

@data
1592,315,-2,-114,2,-30,33,-191,-76
1593,66,-26,-125,14,-29,49,-111,42
1594,82,3,-20,18,-18,25,-63,274
1595,0,5,-6,3,12,21,-55,241
1596,-236,-10,-17,-1,-3,14,-64,243
1597,-250,16,-25,8,7,25,-26,267
1598,-343,9,-7,8,1,12,4,276
1599,-175,-4,-18,0,-5,24,69,290
1600,-66,-56,-3,19,23,46,88,286
1601,20,-117,-10,18,28,25,124,286
1602,-14,-35,-23,11,26,33,264,294
1603,-20,116,-15,13,24,-7,402,318
1604,250,152,-40,3,22,15,573,304
1605,21,107,-34,16,1,35,702,294
1606,-33,55,-43,-33,-8,35,805,260
1607,46,34,-26,-26,18,29,834,225
1608,-106,21,-1,-2,39,24,857,193
1609,-41,-26,0,-41,32,36,861,133
1610,-132,-10,-7,-24,15,34,872,119
1611,-200,-12,-26,-29,39,23,861,133
1612,-224,-4,-57,-40,59,19,824,163
1613,-17,36,-91,-30,45,26,805,159
1614,214,48,-89,-2,52,15,746,114
1615,158,78,-90,26,62,39,666,74
1616,214,102,-143,-11,54,19,563,-8
1617,93,58,-154,18,52,13,467,-130
1618,106,40,-154,38,37,38,363,-154
1619,204,34,-138,10,28,16,311,-31
1620,188,-24,-78,6,29,11,244,47
1621,346,-45,-44,-13,35,40,213,39
1622,346,-82,50,-49,55,44,260,-3
1623,186,-87,139,-74,60,23,233,-24
1624,-20,-112,164,-79,61,19,176,-10
1625,-195,-118,164,-91,49,29,106,-19
1626,-371,-96,199,-48,55,37,37,8
1627,-467,-39,196,-34,47,21,-36,32
1628,-361,50,83,-42,46,37,-88,107
1629,-298,63,2,-14,74,28,-112,134
1630,-386,91,-133,4,51,22,-130,112
1631,-554,99,-234,34,23,47,-147,127
1632,-430,130,-167,34,58,48,-194,23
1633,-132,154,-190,11,80,47,-237,-21
1634,-82,124,-220,31,52,29,-211,195
1635,73,84,-97,12,49,30,-138,318
1636,294,97,-107,11,58,43,-40,339
1637,422,114,-143,29,93,27,40,293
1638,500,-16,-39,18,81,32,114,120
1639,382,-28,61,19,55,19,162,54
1640,328,3,123,-2,76,3,100,2
1641,310,-56,177,-20,70,8,42,-179
1642,82,-80,242,0,81,11,-66,-55
1643,-303,-67,569,-14,67,4,-134,239
1644,-453,-37,677,-32,68,-9,-179,171
1645,-392,-60,186,-25,87,-10,-267,176
1646,-361,-47,-98,-34,79,5,-298,121
1647,-136,-68,-393,-19,60,1,-363,112
1648,55,-40,-502,-50,62,-1,-411,127
1649,277,0,-49,-91,64,4,-382,84
1650,563,22,446,-93,51,1,-354,73
1651,693,81,467,-59,53,8,-294,-101
1652,660,72,20,1,58,2,-188,-1
1653,416,13,-345,54,52,32,-51,32
1654,158,-11,-752,-1,30,5,111,-158
1655,31,-2,-971,-37,17,11,189,-297
1656,-85,-92,-938,16,39,42,172,-389
1657,-181,-139,-893,-36,12,19,201,-333
1658,-180,-148,-855,-16,8,49,199,-286
1659,-266,-133,-615,44,20,40,221,-322
1660,-307,-84,-309,80,16,21,229,-321
1661,-274,-64,-120,123,15,25,181,-313
1662,-274,-5,186,95,23,30,171,-333
1663,-221,94,410,20,19,16,120,-334
1664,-132,154,662,-32,19,31,15,-370
1665,-6,103,923,-7,19,45,-176,-406
1666,127,72,1747,9,-11,8,-398,-427
1667,387,-24,2783,-71,9,22,-521,-476
1668,838,-200,2852,-158,15,47,-590,-506
1669,1038,-314,2461,-132,19,57,-631,-547
1670,524,-275,1379,-137,21,35,-660,-431
1671,113,-166,-138,-153,6,40,-679,-396
1672,202,-179,-1088,-148,0,45,-631,-360
1673,-13,-247,-1769,-141,-18,31,-642,-350
1674,21,-379,-2139,-141,-23,50,-648,-393
1675,139,-519,-2192,-111,-23,30,-602,-305
1676,-35,-570,-2192,-20,-33,27,-599,-287
1677,-164,-412,-2039,56,-43,34,-590,-246
1678,-288,22,-1338,77,-9,50,-546,-201
1679,-588,552,-953,72,-8,29,-497,-132
1680,-1129,912,-662,121,7,20,-456,-116
1681,-1524,1012,-182,142,4,23,-401,-81
1682,-1585,908,102,110,0,23,-352,11
1683,-1324,733,337,53,35,47,-318,22
1684,-776,589,288,0,37,56,-294,90
1685,-295,384,463,-5,32,57,-222,136
1686,-82,239,484,7,19,48,-118,163
1687,151,87,434,-3,21,50,-66,202
1688,277,-2,402,27,9,57,4,236
1689,310,-46,278,22,-7,48,87,273
1690,325,-94,237,2,16,64,114,304
1691,275,-103,167,0,17,54,172,341
1692,269,-107,198,-15,-9,57,283,387
1693,250,-98,162,-16,12,46,334,446
1694,250,-138,207,-36,-2,46,400,412
1695,243,-112,290,2,-8,54,498,377
1696,247,-149,463,-32,8,31,506,413
1697,241,-202,511,-66,-5,30,514,446
1698,220,-109,502,-47,7,-4,470,462
1699,176,-91,504,-64,5,21,411,475
1700,144,-118,250,-48,1,27,408,485
1701,109,-114,164,-48,-16,23,391,462
1702,79,-105,-10,-71,-20,35,368,448
1703,180,-179,-79,-91,-13,20,367,426
1704,210,-216,-68,-23,-38,12,319,434
1705,214,-171,-243,27,-44,-16,303,434
1706,200,-127,-364,25,-36,-2,291,418
1707,119,-86,-302,34,-52,4,238,409
1708,74,-65,-90,-64,-56,2,223,387
1709,61,-42,-121,-139,-56,-4,181,384
1710,39,-10,22,-71,-69,8,147,361
1711,1,29,199,-50,-43,6,160,342
1712,-13,60,223,20,-49,-11,169,292
1713,-102,99,276,89,-58,0,116,251
1714,-151,91,260,44,-61,21,71,237
1715,-63,85,191,6,-82,44,63,191
1716,-4,47,28,-55,-77,38,61,161
1717,43,1,-133,-48,-73,41,42,114
1718,114,-67,-163,-56,-80,5,-30,64
1719,121,-120,-67,-66,-79,6,-86,67
1720,30,-56,-103,-34,-81,19,-94,14
1721,29,-32,-26,-36,-37,13,-87,-9
1722,30,-25,45,-40,95,17,-77,-51
1723,-59,-26,-17,-12,167,6,-43,-85
1724,-112,-9,1,-41,237,12,-64,-112
1725,-157,33,2,-80,302,10,-39,-188
1726,-58,75,73,-44,237,12,-3,-190
1727,34,87,103,-76,166,13,-2,-179
1728,19,69,73,-68,184,21,80,-212
1729,-7,44,-63,3,154,18,110,-248
1730,-28,34,-198,39,69,10,137,-275
1731,-36,58,-180,-16,43,14,132,-307
1732,-43,45,-149,-19,27,32,147,-331
1733,14,64,-108,-32,-32,21,159,-327
1734,21,22,-1,-50,-99,1,124,-348
1735,15,1,53,-54,-103,32,119,-400
1736,10,33,28,-97,-138,39,122,-370
1737,11,-4,174,-52,-108,20,116,-386
1738,48,-14,580,-44,-18,18,116,-527
1739,44,30,528,-28,27,8,151,-480
1740,-15,30,-47,-20,79,6,107,-370
1741,-38,34,-306,11,95,33,110,-386
1742,-61,45,-515,54,119,12,59,-370
1743,-117,17,-568,29,175,10,23,-386
1744,-171,14,-464,30,171,24,-8,-343
1745,-181,3,-318,-8,94,42,-104,-356
1746,-147,14,-120,-28,92,13,-112,-435
1747,-113,45,-24,-8,180,-6,-138,-418
1748,-94,33,109,3,165,34,-157,-313
1749,-98,-13,158,16,62,20,-159,-240
1750,53,-67,113,56,88,26,-170,-150
1751,204,-64,119,63,146,19,-194,-229
1752,215,-90,336,45,92,9,-191,-435
1753,233,-114,533,43,105,29,-113,-251
1754,269,-49,402,14,76,25,-65,-139
1755,233,-22,71,-34,36,28,-39,-92
1756,104,-12,-156,-85,63,61,-65,95
1757,15,-37,-469,-90,27,38,-63,69
1758,-63,-57,-593,-63,34,46,-21,-15
1759,-13,-60,-452,-79,58,61,36,114
1760,-40,-50,-315,-78,54,25,137,321
1761,-70,22,-92,-9,66,39,180,330
1762,-24,20,4,33,62,36,219,367
1763,-31,1,89,19,29,21,238,413
1764,-60,-8,246,11,29,29,209,442
1765,-80,-1,655,-34,29,40,162,466
1766,-54,-8,1127,-31,17,36,95,499
1767,-110,-32,686,5,14,7,52,563
1768,-120,-44,10,-13,15,21,-32,556
1769,-128,-48,-401,-51,28,21,-102,591
1770,-154,-53,-833,-51,31,16,-154,629
1771,-144,-31,-833,-1,40,25,-197,631
1772,-95,34,-833,28,49,0,-197,629
1773,-93,22,-822,41,51,16,-210,656
1774,-79,27,-497,40,21,10,-224,629
1775,-33,53,-168,94,-5,2,-275,629
1776,-83,60,-147,132,1,28,-334,621
1777,-46,87,-23,85,76,-3,-363,585
1778,3,95,227,69,92,-7,-411,564
1779,46,91,301,53,37,20,-394,521
1780,38,78,372,44,64,8,-304,498
1781,-16,76,392,68,111,2,-220,470
1782,-66,42,337,45,112,28,-117,426
1783,-124,72,252,-2,90,21,-49,396
1784,-121,93,297,-37,74,6,48,373
1785,-99,34,253,-59,84,36,88,341
1786,-14,-3,240,-83,108,40,133,292
1787,6,-48,361,-81,163,36,278,255
1788,14,-72,476,-63,159,10,362,202
1789,11,-32,218,-62,87,12,467,155
1790,35,7,-68,-28,98,23,539,139
1791,43,11,-169,-56,84,28,571,125
1792,11,36,-551,-12,-13,29,611,136
1793,46,-3,-529,13,-27,14,673,145
1794,-6,27,-476,-37,12,27,755,116
1795,-31,63,-509,-13,-23,7,726,51
1796,-8,13,-356,10,-98,-4,663,2
1797,55,-17,-170,32,-116,6,604,-46
1798,55,-37,-87,43,-162,17,535,-151
1799,8,8,-97,63,-195,45,600,-214
1800,6,20,77,45,-126,21,832,-148
1801,2,3,89,2,-85,6,1223,-81
1802,4,29,122,-22,-119,6,1734,-105
1803,-6,24,161,-19,-71,9,2124,-77
1804,24,23,142,-33,-42,10,2687,-122
1805,14,16,128,-51,-141,23,3168,-179
1806,-3,14,93,-38,-178,50,3429,-46
1807,12,34,207,-31,-61,74,3411,-81
1808,19,32,324,-28,52,69,2814,-154
1809,9,14,478,-23,-46,65,1925,-147
1810,-1,17,484,-15,-75,77,934,-207
1811,11,7,337,-17,18,66,-85,-192
1812,-6,7,193,3,-98,53,-1124,-236
1813,13,29,71,-13,-138,53,-2467,-268
1814,17,14,35,-53,-37,65,-3851,-274
1815,9,36,-115,-72,-17,64,-4000,-297
1816,-4,44,-241,-76,-47,77,-4000,-307
1817,-5,29,-292,-71,-91,70,-4000,-313
1818,30,-3,-389,-46,-138,50,-4000,-297
1819,25,-19,-580,-12,-139,34,-2893,-333
1820,-18,-27,-470,7,-64,34,-1262,-333
1821,-56,-33,-97,56,-23,44,209,-301
1822,-100,-41,-59,47,-38,45,1399,-279
1823,-144,-60,-29,43,-134,50,2167,-229
1824,-109,-179,1,53,-215,47,2517,-209
1825,-35,-259,50,42,-306,53,2384,-219
1826,-13,-232,66,-1,-313,27,1825,-227
1827,32,-247,-46,-71,-158,49,1007,-234
1828,100,-141,-187,-59,-95,47,167,-254
1829,74,-7,-215,-53,-46,37,-485,-244
1830,-11,99,-133,-52,-83,17,-1095,-201
1831,-32,211,226,-25,-147,15,-1649,-207
1832,-12,384,775,-14,-83,24,-2056,-212
1833,-46,537,789,-1,-92,-7,-2186,-219
1834,-50,449,580,-2,-148,21,-2162,-189
1835,43,317,410,-28,-131,20,-2055,-138
1836,37,143,720,-10,-37,7,-1820,-145
1837,-28,0,776,-6,-70,29,-1527,-140
1838,23,-47,179,-14,1,25,-1201,-133
1839,47,-66,142,-20,94,14,-731,-100
1840,4,-43,65,-30,114,35,-151,-63
1841,-21,-42,-482,-41,206,11,490,-73
1842,-29,-36,-1041,-39,198,12,1127,-42
1843,4,-50,-1362,-18,253,17,1670,-6
1844,36,-81,-1622,-2,296,1,2124,16
1845,-13,-74,-1353,46,273,38,2623,96
1846,-58,-70,-243,29,299,41,3134,122
1847,-70,-83,322,26,244,28,3559,76
1848,-79,-97,467,26,184,29,3946,112
1849,-56,-84,478,-5,208,50,4000,81
1850,-25,-59,-36,-9,237,45,4000,107
1851,-3,-28,-247,-34,282,54,3754,95
1852,-13,-59,-153,-35,272,36,3400,55
1853,-21,-102,-499,-81,259,34,2907,49
1854,-25,-122,-804,-91,310,49,2375,9
1855,-13,-133,-829,-28,328,24,1825,31
1856,54,-146,-739,-34,257,42,1223,-24
1857,41,-131,-687,-19,194,40,767,-17
1858,35,-99,-556,39,167,28,359,-13
1859,28,-72,-189,85,161,32,8,-52
1860,-5,-15,259,73,179,18,-314,-63
1861,28,-12,715,37,128,29,-607,-81
1862,0,4,1035,-78,114,43,-851,-96
1863,-4,27,1257,-126,106,35,-1117,-119
1864,-20,28,1053,-88,102,26,-1291,-99
1865,-20,55,754,-63,80,26,-1377,-117
1866,-25,71,585,-22,47,33,-1432,-129
1867,-60,33,410,2,53,39,-1494,-118
1868,-48,17,467,-1,62,27,-1547,-130
1869,-41,44,490,-25,55,32,-1641,-114
1870,-19,44,724,-21,29,32,-1718,-140
1871,-5,35,764,-41,73,2,-1781,-108
1872,36,27,677,-50,43,-5,-1783,-100
1873,34,30,540,-99,-17,15,-1767,-92
1874,43,-21,103,-109,-30,0,-1702,-52
1875,53,-57,-512,-112,-39,-17,-1616,-65
1876,23,-23,-976,-139,-49,-19,-1494,-74
1877,-4,-8,-855,-93,-78,-7,-1291,-109
1878,-41,30,-822,-80,-99,0,-1108,-81
1879,-28,46,-642,-32,-118,-2,-902,-66
1880,-37,37,-515,35,-102,8,-737,-103
1881,-16,17,-563,43,-88,-12,-612,-97
1882,16,9,-422,18,-87,-15,-485,-76
1883,-47,50,-335,20,-44,-23,-460,-66
1884,-50,87,0,12,-43,-15,-390,-23
1885,-28,79,145,-33,-46,-9,-337,17
1886,-51,44,215,-8,-17,-11,-320,43
1887,-45,45,237,19,-14,-10,-331,35
1888,-24,20,174,7,-16,-18,-345,42
1889,14,3,196,12,5,5,-359,32
1890,-5,9,246,16,9,2,-359,-65
1891,-53,16,372,21,3,-15,-327,-71
1892,-30,8,380,23,35,-10,-337,7
1893,-8,-32,310,-12,46,-15,-337,59
1894,-1,-25,295,-31,21,-12,-355,67
1895,-20,-22,663,-32,32,4,-371,83
1896,-25,-17,1379,-43,55,0,-379,133
1897,-35,4,1379,-47,43,17,-346,143
1898,-46,-8,428,-71,46,15,-290,117
1899,-10,-15,-283,-55,43,19,-275,125
1900,15,-31,-957,-44,20,10,-264,154
1901,-4,-48,-1101,-14,48,2,-204,201
1902,-38,-13,-637,-3,39,23,-117,273
1903,-17,10,-589,-32,68,21,-60,263
1904,14,30,-570,1,78,24,9,264
1905,17,37,-776,30,61,49,32,296
1906,65,-14,-1041,48,80,44,59,282
1907,130,-18,-841,50,85,12,62,308
1908,167,-46,-267,64,94,36,84,329
1909,155,-57,987,49,87,14,150,339
1910,113,-35,2005,35,88,18,172,341
1911,131,-8,1114,-23,44,40,215,360
1912,100,4,171,-75,68,9,238,336
1913,28,-20,-379,-84,74,37,262,330
1914,-16,-21,-1259,-78,68,30,272,349
1915,-71,-27,-1297,-41,68,34,283,322
1916,-132,-29,-986,-45,31,8,274,336
1917,-270,-27,-662,-22,45,17,258,330
1918,-345,34,-515,-6,32,19,250,302
1919,-337,46,-140,36,1,22,216,288
1920,-352,54,-47,69,-15,32,232,282
1921,-356,99,-233,85,-22,27,260,271
1922,-255,106,-232,114,-23,52,271,235
1923,-95,95,-420,56,-48,12,286,199
1924,10,27,-393,10,-31,36,283,195
1925,82,13,-194,30,-10,57,242,194
1926,154,2,130,20,-7,42,236,185
1927,210,-33,374,43,12,34,209,178
1928,269,-40,457,20,-23,39,150,161
1929,473,-16,464,-24,-67,47,132,124
1930,513,14,514,3,-93,20,89,112
1931,296,-6,577,-8,-99,24,62,117
1932,106,-34,541,-16,-91,24,36,85
1933,-75,-4,419,-24,-103,15,13,53
1934,-98,-22,398,-32,-111,19,-15,17
1935,-132,-11,332,-12,-111,26,-13,-1
1936,-260,3,313,-17,-93,17,4,-31
1937,-227,-7,325,-30,-113,14,89,-53
1938,-270,-1,263,-38,-133,5,193,-75
1939,-201,17,268,-48,-128,4,276,-132
1940,-63,46,211,-62,-70,26,384,-145
1941,-90,68,142,-71,-19,39,441,-153
1942,-46,46,75,-91,-5,23,431,-195
1943,200,-21,72,-90,23,-8,400,-192
1944,475,-17,30,-66,15,29,367,-184
1945,334,13,-52,-46,28,20,307,-214
1946,200,-4,-54,-43,44,10,246,-244
1947,155,48,-118,-36,45,48,245,-244
1948,-80,82,-182,-6,11,39,302,-248
1949,-258,18,-255,-24,25,41,358,-268
1950,-384,-6,-198,-38,74,29,384,-283
1951,-371,5,-140,-5,33,19,419,-274
1952,-318,11,-190,16,8,17,465,-267
1953,-306,9,-122,11,-11,33,482,-270
1954,-274,4,-49,16,24,27,433,-276
1955,-221,28,-16,39,26,34,337,-265
1956,-127,69,-22,44,-3,23,205,-246
1957,-35,60,-43,64,55,12,124,-232
1958,15,50,-30,40,105,56,26,-234
1959,52,25,-8,42,128,37,-86,-217
1960,82,-57,33,21,101,39,-159,-223
1961,100,-100,42,-21,91,15,-191,-229
1962,0,-26,67,-54,137,14,-261,-214
1963,-20,-7,38,-54,130,44,-311,-215
1964,109,-39,6,-13,114,27,-279,-192
1965,37,-25,8,-28,99,36,-258,-168
1966,220,15,-11,-24,64,18,-258,-132
1967,387,9,-39,-19,42,18,-257,-108
1968,275,-30,-48,-28,54,16,-269,-98
1969,296,6,-2,-66,103,0,-305,-71
1970,139,-42,93,-105,130,12,-349,-58
1971,-33,-55,152,-98,139,0,-420,-22
1972,-154,-49,101,-85,117,0,-420,6
1973,-193,-57,50,-37,123,8,-407,20
1974,-168,86,12,1,137,21,-363,73
1975,-27,82,-3,17,131,33,-318,92
1976,137,30,-14,20,119,36,-300,100
1977,131,26,-153,25,94,35,-310,117
1978,249,-10,-452,44,86,2,-310,122
1979,342,-19,-438,75,58,2,-228,125
1980,329,-63,-114,46,43,16,-190,131
1981,114,-117,-177,42,26,9,-203,143
1982,-119,-96,-161,67,21,10,-214,129
1983,-214,-24,-101,30,23,23,-224,95
1984,-383,9,-68,-7,4,21,-226,71
1985,-339,63,81,-34,17,23,-233,61
1986,-280,118,80,-53,20,34,-205,53
1987,-216,87,126,-60,60,41,-112,30
1988,-118,45,223,-8,19,32,-43,-9
1989,-205,71,167,-48,-25,10,-29,-18
1990,-171,63,-276,-70,1,10,-33,-23
1991,-84,12,-485,-62,4,9,-15,-26
1992,101,21,-450,-54,7,10,-39,-50
1993,308,32,-373,22,8,33,-58,-71
1994,312,-8,-234,9,29,14,-44,-78
1995,277,-59,-145,-33,26,10,-59,-108
1996,243,-62,89,-112,32,21,7,-116
1997,203,-54,154,-133,19,15,41,-119
1998,86,-44,390,-57,3,35,-3,-123
1999,-195,-27,596,19,20,39,-1,-109
2000,-354,-19,504,12,23,-8,1,-87
2001,-201,3,399,28,22,27,-9,-83
2002,147,21,276,77,35,41,56,-43
2003,513,19,793,12,32,22,56,-31
2004,553,-47,2474,13,18,45,19,-37
2005,346,-53,3888,18,47,42,37,1
2006,-119,12,2929,-30,18,54,27,-10
2007,-580,-12,1068,-36,-6,69,32,-33
2008,-701,-105,-716,-59,7,62,54,-43
2009,-760,-197,-2233,-105,7,56,78,7
2010,-671,-347,-2821,-109,3,45,94,36
2011,-309,-486,-3341,-124,12,54,112,49
2012,-94,-507,-3372,-150,1,30,131,94
2013,52,-468,-2851,-155,-7,39,120,86
2014,590,-91,-2177,5,9,46,140,106
2015,834,387,-1685,270,23,30,139,155
2016,629,725,-682,288,3,29,134,202
2017,363,878,144,144,7,18,135,226
2018,25,704,331,43,34,33,142,251
2019,-146,500,622,-16,1,31,164,271
2020,-158,355,642,-9,5,44,181,308
2021,-122,250,724,-7,12,46,211,326
2022,-85,130,694,-28,12,36,265,320
2023,-128,48,651,-15,-28,36,283,348
2024,-81,34,628,-32,-67,34,309,356
2025,-89,-40,568,-30,-33,52,337,373
2026,-126,-84,505,-25,-85,50,359,357
2027,-100,-121,434,-39,-122,33,394,345
2028,-187,-100,410,-32,-103,17,402,322
2029,-204,-98,317,-46,-137,17,394,288
2030,-154,-98,306,-32,-180,21,391,293
2031,-106,-102,251,-14,-130,32,362,260
2032,-47,-129,199,-8,-93,34,311,226
2033,16,-117,189,-7,-56,54,282,209
2034,62,-112,231,-8,-30,54,301,162
2035,94,-114,297,9,-21,23,337,147
2036,86,-121,380,-5,-11,21,359,107
2037,3,-87,410,11,22,23,333,46
2038,-36,-76,312,15,70,23,309,44
2039,-49,-68,227,18,58,28,254,1
2040,-47,-56,110,44,14,22,193,-27
2041,-89,-46,-15,28,-37,0,130,-62
2042,-94,-44,-225,-25,-12,10,89,-90
2043,-43,-53,-384,-61,-82,13,87,-71
2044,10,-40,-295,-119,-82,17,64,-93
2045,25,-38,-156,-190,-37,9,30,-94
2046,25,-11,-41,-141,-24,4,-44,-93
2047,8,-39,98,-91,-13,20,-67,-122
2048,-181,-43,128,-48,-55,-10,-71,-133
2049,-110,-20,106,-40,-9,17,-98,-119
2050,67,-48,107,-63,6,28,-136,-107
2051,79,-60,79,-54,24,36,-151,-99
2052,171,-64,52,-13,52,45,-153,-101
2053,180,-39,-26,5,51,31,-161,-89
2054,208,-15,9,-18,19,35,-159,-77
2055,161,28,-11,-19,-10,24,-133,-87
2056,69,52,-93,-22,-3,21,-109,-71
2057,28,60,-138,-13,-18,39,-110,-80
2058,-40,69,-215,-5,-29,20,-97,-71
2059,-20,91,-263,-24,7,12,-109,-71
2060,-32,102,-269,-23,9,14,-167,-55
2061,-63,41,-277,-36,-20,28,-191,-34
2062,-98,34,-336,-35,13,16,-191,-52
2063,-148,24,-245,-27,15,14,-233,-34
2064,-131,25,-48,-13,14,42,-219,-40
2065,-35,79,92,43,15,15,-147,-34
2066,-18,36,212,15,37,8,-148,-26
2067,-62,4,364,-14,80,13,-226,-32
2068,16,-18,364,7,37,-3,-303,-22
2069,15,-16,276,-38,-35,-1,-318,-44
2070,-20,16,299,-53,-26,2,-325,-48
2071,-8,29,288,-28,-20,18,-281,-59
2072,-50,49,244,-37,-45,21,-290,-78
2073,-81,78,116,-34,86,28,-312,-71
2074,-128,82,-35,-25,154,14,-337,-80
2075,-126,69,-242,-44,153,5,-327,-85
2076,-108,24,-442,-38,188,9,-267,-94
2077,-69,-64,-479,-4,119,23,-212,-97
2078,3,-110,-385,2,79,38,-185,-66
2079,134,-107,-83,-10,101,33,-135,-50
2080,296,-85,-36,-5,82,16,-131,-76
2081,410,-7,-54,19,45,32,-136,-56
2082,425,-13,15,22,49,32,-85,-30
2083,308,-39,-35,35,10,13,-60,-62
2084,204,56,-14,26,-38,46,-7,-36
2085,106,103,-85,32,36,42,29,-15
2086,44,95,-67,8,149,48,77,17
2087,2,30,-33,-31,201,53,73,38
2088,-19,-41,-32,9,201,22,25,30
2089,-96,-32,-24,19,203,34,53,98
2090,-168,-31,-24,24,178,5,86,96
2091,-130,-26,24,42,146,26,113,98
2092,-95,1,25,69,161,48,156,108
2093,-39,-1,6,44,192,27,198,121
2094,-19,-22,3,28,184,37,270,139
2095,-25,5,-26,36,153,19,274,143
2096,-37,0,-79,-9,155,22,232,186
2097,-63,0,-67,-32,143,44,246,186
2098,-58,10,-8,-17,145,40,267,192
2099,-43,-5,10,-23,145,26,276,174
2100,-45,-19,-25,-70,143,15,278,152
2101,-51,-34,22,-28,158,10,258,186
2102,-48,-22,45,-24,134,41,181,186
2103,-67,13,34,-28,143,33,109,176
2104,-72,34,103,-16,149,12,52,167
2105,-100,-6,142,-26,129,20,-42,163
2106,-117,-19,215,22,118,12,-137,172
2107,-66,-18,434,6,90,17,-182,155
2108,-63,-7,524,4,105,29,-281,140
2109,-92,1,398,20,119,35,-307,136
2110,-69,-27,205,12,135,35,-320,125
2111,-25,-38,-56,9,112,30,-306,106
2112,-2,-37,-163,2,110,29,-166,88
2113,-14,6,-291,-18,104,34,-79,79
2114,40,-32,-448,-20,113,45,21,62
2115,105,-110,-385,34,154,54,58,45
2116,66,-128,89,43,101,29,54,10
2117,-7,-93,451,65,90,24,18,-5
2118,-41,-39,591,27,65,11,-47,-10
2119,-59,-3,37,-8,44,2,-26,-12
2120,-86,36,-801,-36,5,13,35,3
2121,-70,36,-871,-34,7,-10,168,-15
2122,-73,72,-1016,-19,49,-3,325,-25
2123,-56,99,-782,-19,9,-11,476,-50
2124,-6,87,-517,14,5,-16,601,-37
2125,14,94,-136,5,-25,0,628,-40
2126,9,92,608,2,-62,-15,598,-61
2127,-37,85,1314,-22,-80,-16,542,-41
2128,-66,74,1501,-33,-93,5,482,-42
2129,-32,24,1062,-48,-110,13,404,-5
2130,-12,-12,227,-39,-102,15,368,10
2131,-16,-21,-672,-11,-72,16,441,29
2132,-14,-37,-971,-23,-32,17,759,22
2133,-27,-9,-1154,-34,-30,18,1333,11
2134,-26,47,-963,-30,-1,36,1864,9
2135,25,50,-602,-6,3,31,2357,3
2136,26,77,-300,9,-31,43,2582,38
2137,12,72,-109,20,-11,46,2452,21
2138,15,130,-160,47,-41,38,2387,61
2139,21,162,-107,37,-60,40,2061,70
2140,36,95,-113,-5,-120,35,1353,65
2141,-4,119,-224,-8,-103,25,702,130
2142,-38,86,-112,-5,-62,25,143,123
2143,-39,58,30,6,-82,32,-460,139
2144,-33,78,83,10,-82,19,-1161,148
2145,-35,37,142,-14,-121,9,-1970,121
2146,-16,-26,201,-4,-168,11,-2855,103
2147,9,-118,299,5,-205,23,-3446,100
2148,43,-154,380,-18,-250,38,-3664,152
2149,22,-155,408,-35,-291,18,-3652,144
2150,-25,-139,504,-10,-327,45,-3472,106
2151,-36,-112,593,-36,-307,49,-3112,104
2152,-56,-81,580,-49,-276,27,-2486,78
2153,-58,-3,621,-28,-278,37,-1655,69
2154,-76,122,590,-21,-227,39,-878,61
2155,-95,273,521,-4,-133,48,-396,9
2156,-26,273,295,-20,-90,26,-159,-6
2157,38,155,-3,-61,-68,33,-176,-8
2158,-11,93,-218,-56,-34,50,-309,-6
2159,-45,63,-476,-97,-42,30,-638,-33
2160,36,-5,-582,-132,-56,38,-1006,-58
2161,2,-9,-757,-145,-79,31,-1200,-47
2162,-49,14,-789,-114,-92,33,-1209,-43
2163,0,24,-485,-28,-88,29,-1042,-30
2164,79,48,-74,19,-73,6,-851,-24
2165,103,-3,30,20,-62,40,-751,-19
2166,55,-77,-29,16,-48,12,-705,3
2167,20,-88,103,28,-13,28,-579,21
2168,-36,-39,248,25,4,46,-275,16
2169,-72,19,439,16,9,32,233,64
2170,-40,79,577,6,-24,42,884,87
2171,-14,40,632,22,-49,5,1646,104
2172,8,-35,566,27,28,34,2375,127
2173,9,-120,467,26,74,30,2942,112
2174,7,-166,280,-16,117,32,3168,136
2175,17,-117,62,-46,149,41,3168,155
2176,21,-137,-138,-19,97,26,3086,159
2177,-10,-149,-375,-30,85,37,2961,144
2178,-76,-112,-376,-41,90,28,2823,124
2179,-63,-64,-204,-83,142,17,2647,116
2180,-20,-35,324,-75,218,13,2582,117
2181,-16,32,606,10,223,35,2492,92
2182,43,91,325,60,201,31,2364,45
2183,78,75,-89,95,257,37,2229,43
2184,24,60,-753,71,317,38,2049,19
2185,12,59,-1041,50,318,25,1904,8
2186,-11,36,-1087,-2,302,19,1735,4
2187,-58,2,-1144,-38,235,8,1540,-33
2188,-51,-32,-893,-69,168,17,1280,-51
2189,-45,-19,-155,-77,192,20,1054,-69
2190,-42,-1,728,-27,197,24,738,-105
2191,-59,-59,606,26,131,38,480,-152
2192,-41,-23,306,64,106,24,272,-197
2193,13,-22,253,28,87,16,89,-230
2194,-19,-53,97,-29,21,9,-73,-248
2195,-50,-52,284,-85,9,-1,-317,-287
2196,-26,-21,124,-84,0,3,-519,-305
2197,-25,53,-46,-122,10,13,-648,-321
2198,13,25,-46,-93,18,23,-724,-362
2199,79,-48,54,-48,-14,19,-771,-366
