@relation EMGP—hugging-n

@attribute time-index integer
@attribute ch1 integer
@attribute ch2 integer
@attribute ch3 integer
@attribute ch4 integer
@attribute ch5 integer
@attribute ch6 integer
@attribute ch7 integer
@attribute ch8 integer

@data
1885,-461,-72,917,11,40,101,10,253
1886,-220,-139,419,-5,62,138,24,212
1887,74,-142,-152,3,59,134,10,288
1888,322,-153,-427,2,35,185,4,264
1889,640,-118,-717,0,23,205,25,-71
1890,798,-30,-1353,-11,3,-56,8,-214
1891,505,-30,-1293,-7,25,-476,12,-230
1892,240,-11,-224,-11,21,-183,22,-341
1893,-41,72,533,-47,8,193,8,-494
1894,-435,51,1035,-84,6,-33,21,-170
1895,-588,40,1119,-119,12,-10,32,239
1896,-804,81,902,-106,15,-188,17,75
1897,-575,76,608,-109,-5,-223,14,17
1898,-163,27,45,-75,2,-48,17,165
1899,-140,22,-437,-9,24,44,27,-28
1900,-284,65,-519,1,22,115,23,-366
1901,-451,73,-502,49,18,67,15,-262
1902,-320,66,-881,101,12,169,2,-89
1903,-71,34,-693,101,4,154,-15,41
1904,37,-13,-350,55,6,110,-7,121
1905,151,-44,-576,-13,-3,-7,-7,100
1906,265,-54,-515,-72,1,45,6,17
1907,473,-31,-238,-66,16,130,-16,35
1908,660,-17,185,-74,-14,92,-19,132
1909,513,26,423,-94,-25,144,21,-36
1910,443,52,451,-44,3,101,-12,82
1911,399,50,692,-17,15,10,-35,341
1912,182,56,777,-29,21,99,-16,188
1913,-26,-18,801,-52,8,233,-33,-148
1914,-323,-74,598,-34,0,127,-6,-504
1915,-637,-3,301,15,20,219,0,-388
1916,-1008,84,154,38,12,84,-4,-31
1917,-1170,59,-90,109,-20,-159,-13,59
1918,-885,8,-198,150,9,-169,-6,182
1919,-411,18,-324,105,5,-92,23,333
1920,-21,-43,-293,77,1,97,42,564
1921,287,-136,-281,50,22,0,65,501
1922,394,-138,-357,22,16,-194,58,358
1923,342,-85,-342,31,25,-94,64,124
1924,307,-10,-419,16,21,119,54,-399
1925,226,10,-358,-9,24,84,74,-693
1926,260,13,-64,-49,7,119,61,-722
1927,220,26,12,-62,-9,106,22,-288
1928,194,47,-409,-90,7,45,61,-65
1929,161,33,-517,-126,-9,-10,61,-88
1930,41,3,-450,-122,-1,-73,93,59
1931,55,23,-305,-168,-9,9,109,36
1932,94,39,133,-170,-15,20,80,158
1933,214,19,377,-186,9,69,83,239
1934,307,5,410,-183,36,102,95,400
1935,239,-11,377,-131,42,241,90,515
1936,94,-48,419,-52,36,307,69,219
1937,-50,-118,345,60,41,309,72,84
1938,68,-102,142,134,33,319,62,45
1939,78,-33,-93,215,28,232,65,-65
1940,-207,-2,-463,207,35,84,43,-105
1941,-684,-29,-562,177,25,-94,46,78
1942,-1075,-81,-393,131,-4,-128,44,258
1943,-765,-57,-430,90,20,-126,27,-25
1944,-155,0,-458,75,30,-131,50,-658
1945,374,40,-303,1,21,-136,41,-817
1946,625,17,-86,-51,37,-117,44,-313
1947,422,-30,50,-56,40,-398,47,88
1948,82,3,-68,-34,48,-433,28,123
1949,-109,112,-350,-59,10,-43,30,-9
1950,-177,182,-798,-128,23,-59,37,-280
1951,-430,215,-358,-119,25,-91,32,-219
1952,-169,196,801,-91,7,-133,42,140
1953,243,99,1442,-86,15,75,42,139
1954,243,50,1835,-42,-3,220,8,161
1955,310,65,1770,-70,-5,91,12,148
1956,155,49,1611,-52,10,95,33,127
1957,59,66,1041,48,9,-67,33,114
1958,20,93,177,81,14,94,19,-153
1959,-5,60,-293,99,27,260,16,-331
1960,-28,-16,-711,63,18,107,9,-84
1961,-415,-81,-906,18,32,43,20,132
1962,-649,-114,-938,14,13,83,-3,133
1963,-371,-167,-1065,-11,3,75,-29,239
1964,-100,-158,-954,4,15,168,-26,112
1965,47,-87,-419,43,15,128,-47,12
1966,260,-66,26,46,7,-14,-31,-78
1967,256,-65,73,30,15,56,-39,-120
1968,481,-39,195,-2,22,71,-41,-18
1969,607,4,284,-10,1,66,-28,209
1970,428,5,115,2,19,18,2,422
1971,-10,-16,150,-4,-16,-4,15,361
1972,-333,-20,229,-28,7,-37,6,182
1973,-146,-8,231,-84,-1,64,9,-163
1974,-108,49,195,-121,-4,223,-25,-297
1975,-91,103,132,-126,17,283,-17,-556
1976,-85,132,129,-120,-4,174,-30,-602
1977,-139,-10,-46,-76,18,62,-9,-206
1978,-207,-104,-324,-50,24,72,8,-8
1979,-409,-22,-682,-65,35,-51,-11,81
1980,-557,-14,-996,-50,35,-141,27,-107
1981,-258,23,-927,-43,22,-371,14,-166
1982,-4,2,-896,-89,11,-413,31,308
1983,176,-31,-607,-75,17,-54,38,442
1984,465,-29,-84,-42,29,-7,12,459
1985,436,-49,33,-6,27,19,19,556
1986,301,-18,214,13,14,91,-8,76
1987,146,-40,295,17,52,9,-3,-264
1988,5,-32,457,22,82,30,10,-441
1989,-159,-8,714,-8,76,35,7,-667
1990,-180,-3,841,-13,79,27,27,-586
1991,-136,17,813,-9,48,32,13,-112
1992,-64,34,570,69,43,67,18,48
1993,-45,72,307,156,62,128,39,143
1994,0,86,189,150,60,209,-1,251
1995,191,93,183,118,70,260,-2,-43
1996,265,72,-29,69,65,237,12,-1
1997,301,33,-305,37,53,209,-6,111
1998,195,40,-462,-10,60,33,4,88
1999,69,37,-288,-38,43,-382,20,122
2000,6,36,-161,-112,27,-571,13,99
2001,78,20,-250,-139,22,-261,17,70
2002,51,-6,-479,-77,32,4,17,79
2003,-9,-28,-479,-73,25,53,10,73
2004,-25,-16,-120,-81,32,1,11,81
2005,-59,-14,98,-128,33,-98,0,104
2006,-13,-32,246,-151,41,-20,13,149
2007,97,2,144,-71,38,39,25,182
2008,196,-13,18,-22,18,31,12,241
2009,120,-7,-129,-23,30,66,9,304
2010,292,23,-213,-25,12,73,-2,152
2011,436,-10,-158,10,11,137,-11,9
2012,226,-24,-432,66,5,133,-4,74
2013,183,-65,-368,20,-10,113,39,-33
2014,60,-67,373,7,-8,143,21,-297
2015,-292,-86,651,0,-14,136,1,-170
2016,-481,-86,671,-9,-3,119,-9,-72
2017,-649,-40,777,23,-26,92,5,-189
2018,-844,-38,677,-6,-27,-23,16,-109
2019,-771,34,288,2,-23,-348,-30,75
2020,-818,124,-616,16,-18,-216,-10,8
2021,-832,227,-1215,8,-12,-22,15,47
2022,-361,223,-759,0,-37,-46,2,131
2023,-162,118,-34,-32,-52,50,18,36
2024,-37,81,150,1,-23,-51,23,108
2025,126,72,-40,30,-22,95,24,56
2026,37,33,-338,80,-49,83,17,88
2027,223,-57,-537,59,-39,47,6,100
2028,298,-30,-633,38,-37,89,36,53
2029,211,8,-681,85,-26,52,30,96
2030,275,-19,-662,63,-9,134,41,108
2031,380,-57,-68,53,4,49,55,149
2032,386,-131,569,-8,-18,-14,46,132
2033,-245,-134,923,-82,-47,-134,42,124
2034,-527,-121,1234,-97,-21,-30,43,76
2035,147,-96,1507,-94,-16,90,43,29
2036,214,-90,1489,-109,-7,-19,30,-51
2037,408,-47,1163,-75,0,15,39,-2
2038,713,-43,736,-15,-20,58,46,106
2039,433,-97,36,-18,-22,-83,37,53
2040,260,-108,-407,-22,-7,-156,42,64
2041,-33,-100,-799,-65,3,47,47,-47
2042,147,-38,-898,-99,11,164,37,22
2043,262,56,-696,-74,14,202,64,213
2044,86,116,-678,-63,20,235,64,27
2045,72,118,-625,-30,14,189,76,-91
2046,55,200,-578,-2,37,124,62,-73
2047,76,298,-357,-40,48,105,50,-64
2048,-195,269,-145,-65,53,-2,101,1
2049,-431,213,53,-112,49,-385,82,40
2050,-445,122,167,-121,38,-190,62,89
2051,-331,85,217,-101,35,-19,65,88
2052,-215,77,227,-93,39,-472,56,64
2053,-185,30,162,-20,28,-348,39,70
2054,-90,-33,263,107,37,4,35,72
2055,-58,-100,311,231,61,86,65,82
2056,-27,-107,262,272,53,216,72,129
2057,-12,-103,81,329,49,246,49,188
2058,41,-82,-8,245,68,124,54,196
2059,29,-47,-42,101,72,-36,48,204
2060,36,-64,-29,43,43,-87,44,150
2061,27,-36,122,-46,49,-91,69,-1
2062,3,107,36,-75,82,-141,65,-260
2063,68,130,-75,-157,91,149,71,-126
2064,61,109,-54,-147,75,315,58,308
2065,55,63,10,-137,79,152,33,373
2066,39,1,-89,-147,61,50,54,318
2067,9,-22,-495,-75,64,-44,56,110
2068,-31,-103,-906,-109,88,-159,56,-253
2069,-61,-139,-1017,-99,90,-65,63,-465
2070,-66,-151,-1293,-76,84,254,49,-390
2071,-58,-140,-1231,-32,53,368,38,-461
2072,-20,-118,-165,-25,67,340,36,-366
2073,4,-93,451,-21,55,209,23,107
2074,30,-73,467,20,49,-51,25,64
2075,26,-57,882,-63,48,-232,24,69
2076,-25,4,1444,-110,38,-136,22,188
2077,3,10,1574,-79,66,-167,50,197
2078,20,35,1574,-84,33,-159,43,207
2079,20,53,1348,-82,41,147,44,170
2080,73,22,651,-69,39,146,29,361
2081,132,-17,-487,-42,58,155,40,194
2082,183,-21,-1227,-23,64,57,51,-100
2083,220,8,-816,34,47,-43,50,134
2084,212,-4,-739,77,83,-44,65,-63
2085,180,-4,-869,133,76,-167,10,-793
2086,275,3,-1020,188,76,15,25,-455
2087,228,24,-963,105,45,22,27,188
2088,109,9,-629,54,33,35,9,78
2089,-213,23,-428,38,39,119,51,-50
2090,-566,24,7,-16,36,49,42,-207
2091,-444,-23,475,-32,40,128,54,-209
2092,-482,28,980,-65,44,69,39,64
2093,-420,45,1169,-75,47,103,27,163
2094,-75,-76,1103,0,51,107,24,116
2095,154,-171,1021,23,49,131,15,143
2096,319,-53,793,28,35,150,16,146
2097,130,34,173,61,63,124,-4,140
2098,-177,60,-580,55,74,138,-12,112
2099,-190,171,-969,33,65,80,-24,70
2100,-223,221,-776,-14,33,80,-16,90
2101,-379,195,-358,-25,39,-57,-19,68
2102,-618,143,-209,-32,35,-247,-12,67
2103,-697,141,-52,-50,24,-255,-26,48
2104,-583,110,52,-46,49,-32,-35,55
2105,-371,49,109,-31,70,12,-18,59
2106,-30,15,288,-28,69,-27,-14,3
2107,113,-33,476,-67,53,72,-17,-52
2108,321,-42,442,-54,58,56,-11,-19
2109,315,-1,307,-29,43,95,-8,-6
2110,274,-7,54,-63,32,115,-28,-47
2111,361,-59,-231,-98,46,119,-6,28
2112,220,-70,-389,-107,47,100,-31,202
2113,212,-110,-463,-68,28,83,-28,182
2114,265,-118,-458,-30,13,15,-15,-41
2115,178,-81,-553,-10,20,-219,-16,29
2116,-255,-43,-1041,64,44,-153,8,178
2117,-698,-13,-1353,75,27,9,-7,-116
2118,-628,-19,-717,81,14,10,2,-401
2119,-218,-6,-13,115,25,70,-16,-275
2120,416,-26,240,64,-5,80,-25,-101
2121,994,-91,349,30,-22,105,2,-74
2122,1346,-202,354,12,-11,197,10,-56
2123,1486,-298,-17,-11,-4,202,17,-15
2124,1311,-275,164,2,-20,195,23,-16
2125,790,-157,663,-24,0,226,30,-6
2126,186,35,841,-86,15,183,16,19
2127,-527,180,1119,-75,-3,131,10,36
2128,-846,225,1151,-93,11,-21,26,47
2129,-425,174,1087,-93,-4,-224,24,13
2130,-505,189,923,-69,-14,-161,12,-39
2131,-748,237,561,-55,2,14,23,5
2132,-613,186,140,-4,-2,-37,13,26
2133,-365,155,-101,34,-15,-141,30,90
2134,-258,54,-192,55,-44,-223,52,208
2135,-227,-59,-438,30,-21,-255,34,221
2136,-123,-88,-668,7,-25,-3,41,157
2137,-119,-86,-693,4,-37,32,41,-21
2138,-17,-41,-971,-2,-36,67,58,-79
2139,-19,-30,-1258,-39,-52,80,47,-109
2140,35,-12,-1321,-83,-42,82,10,-246
2141,-5,13,-1577,-71,-56,152,4,49
2142,-17,-21,-1292,-50,-37,111,25,406
2143,33,6,-476,-109,-36,215,9,308
2144,20,10,-82,-151,-26,290,6,-213
2145,79,-4,349,-180,-14,337,21,-579
2146,98,10,436,-146,-14,254,31,-440
2147,126,12,206,-113,8,203,37,-465
2148,98,26,433,-94,-4,132,39,-183
2149,58,5,720,-11,-6,-156,50,100
2150,-11,-2,996,26,-20,-564,24,136
2151,-90,3,1184,98,-18,-510,42,182
2152,-142,49,1090,140,1,-40,29,107
2153,-153,79,736,105,-4,95,-1,108
2154,-201,-16,434,120,-19,-13,33,-271
2155,-210,-79,158,101,12,-94,26,-435
2156,-45,-69,-105,105,28,33,18,-7
2157,85,-39,-432,131,44,75,20,93
2158,247,-33,-1013,91,40,-36,27,54
2159,361,-28,-1557,12,22,-92,32,117
2160,331,2,-1071,-27,42,75,38,73
2161,319,15,-10,-28,55,132,56,112
2162,232,12,398,-10,49,147,48,90
2163,76,18,671,-10,31,209,46,82
2164,-122,50,717,-68,47,154,41,123
2165,-233,48,695,-73,46,179,41,124
2166,-178,17,858,-82,23,79,44,85
2167,-113,-14,911,-103,37,-105,35,85
2168,-177,-60,882,-133,43,-125,46,82
2169,-88,-44,686,-125,37,37,43,61
2170,27,-50,254,-75,45,13,58,88
2171,-168,-32,-184,-51,24,14,33,100
2172,-187,42,-414,-32,37,61,19,148
2173,-70,38,-711,8,36,74,32,41
2174,146,9,-1010,54,12,119,42,42
2175,304,-39,-1166,12,39,17,39,78
2176,186,-92,-1231,10,35,40,40,15
2177,33,-120,-957,41,17,147,52,-11
2178,-83,-106,-393,59,22,149,32,-5
2179,-148,-57,162,47,19,98,59,73
2180,-388,20,442,2,24,69,62,-54
2181,-445,106,728,-9,27,-19,33,-206
2182,-178,172,793,-3,40,-114,40,-219
2183,8,127,463,-15,53,-13,61,-87
2184,-98,64,290,-16,41,29,65,6
2185,-510,117,349,-2,33,52,48,138
2186,-358,37,425,14,42,154,45,195
2187,139,-72,349,30,53,72,54,150
2188,308,-203,354,56,36,8,69,202
2189,564,-227,328,57,38,5,68,154
2190,513,-68,93,16,39,-102,54,128
2191,79,-39,-139,4,10,-173,40,-10
2192,-375,16,-537,16,4,-39,20,-153
2193,-164,87,-963,25,14,-53,4,-78
2194,-86,78,-682,-55,14,-29,17,28
2195,-181,102,-104,-123,25,58,29,-39
2196,105,114,89,-53,29,117,-3,-136
2197,183,93,68,-103,21,254,-1,-348
2198,436,129,7,-115,0,189,10,-175
2199,577,152,107,-87,9,202,-2,112
2200,695,75,158,-89,-6,124,7,18
2201,452,38,51,-84,-14,45,5,104
2202,171,3,-320,-85,1,-207,-2,76
2203,135,-38,-776,-63,-5,-322,4,102
2204,7,0,-1101,-88,7,-136,16,111
2205,-125,25,-1407,-87,0,-131,14,100
2206,-260,2,-1526,-34,-7,-127,-8,143
2207,-352,-48,-1622,63,17,-287,-3,76
2208,-639,-44,-892,77,7,-135,-11,98
2209,-571,-57,562,76,1,-19,-18,253
2210,-255,-68,1379,101,-7,-9,-27,434
2211,-91,-93,1770,81,-22,85,-12,521
2212,-25,-89,1891,142,17,50,8,621
2213,-61,-16,1639,122,28,89,-23,340
2214,41,-25,830,129,7,76,-10,-137
2215,74,-32,-281,95,28,107,7,-339
2216,38,-53,-681,-24,24,144,-22,-533
2217,12,4,-681,-46,31,262,-20,-883
2218,32,83,-580,-78,20,309,-25,-565
2219,49,113,-413,-115,7,311,-26,16
2220,0,78,-288,-135,13,384,-22,228
2221,-178,27,46,-101,49,376,-14,302
2222,-218,103,15,-69,53,254,-2,97
2223,182,83,-182,-91,20,107,-47,91
2224,333,63,107,-85,39,-108,-40,70
2225,73,84,577,-64,23,-219,-12,-216
2226,-97,39,637,-36,15,-326,-32,-406
2227,-150,64,496,-43,8,-773,-36,-480
2228,-207,48,402,-3,-3,-861,-54,-403
2229,-236,24,549,90,5,-631,-45,87
2230,-192,30,822,67,12,-65,-14,125
2231,-193,4,541,18,15,232,-28,108
2232,-110,-23,223,-29,34,107,-18,265
2233,4,-20,-15,-89,35,233,-2,149
2234,-19,7,-206,-65,37,105,-24,203
2235,52,-48,-485,-15,56,107,-10,84
2236,117,-83,-519,10,29,-98,-1,16
2237,100,-50,-389,14,19,-120,-16,36
2238,76,-11,-509,11,46,131,-13,104
2239,55,-27,-490,20,47,82,6,120
2240,-10,-16,-469,-1,44,119,20,117
2241,-79,7,-295,-21,41,94,17,171
2242,-60,-15,-57,-57,60,61,18,100
2243,-23,-4,256,-82,68,57,32,97
2244,35,-22,543,-53,41,138,49,14
2245,25,3,671,-54,49,185,61,-38
2246,-23,5,354,7,47,-26,72,-61
2247,15,-7,-225,14,48,-46,43,61
2248,106,-23,-379,20,-1,64,48,165
2249,113,-34,-365,55,5,-26,80,157
2250,180,-55,-304,22,77,97,54,188
2251,277,-114,-479,15,35,215,25,127
2252,155,-108,-335,-75,28,154,47,33
2253,6,-62,167,-109,28,195,49,74
2254,-37,-30,402,-76,11,179,31,98
2255,-78,-11,541,-43,5,146,33,-125
2256,-152,45,459,-7,15,38,24,-244
2257,-185,90,304,-34,43,-146,32,-29
2258,-172,95,138,2,11,-94,35,339
2259,-132,87,80,-15,-8,73,29,498
2260,-78,76,-15,-24,-38,-25,50,387
2261,-368,-6,-185,11,-23,-40,46,292
2262,-680,-56,-393,12,9,46,36,112
2263,-553,-114,-607,12,1,124,62,-307
2264,-95,-181,-503,-15,25,164,56,-809
2265,448,-173,-293,-66,-4,38,37,-826
2266,733,-173,-204,-67,-1,85,19,-291
2267,833,-97,-247,-6,28,132,30,-40
2268,813,-31,-485,8,-2,77,28,23
2269,501,-30,-473,-2,13,18,10,105
2270,250,-43,53,-10,32,-123,2,182
2271,-9,-27,451,22,15,-236,16,345
2272,-494,56,652,43,17,-42,13,361
2273,-680,154,856,20,11,74,24,361
2274,-714,243,757,30,7,-26,69,214
2275,-885,244,136,47,18,12,58,-27
2276,-842,217,-716,41,9,-12,52,-228
2277,-412,168,-803,40,23,10,67,-439
2278,-195,73,15,59,9,-85,54,-514
2279,-14,78,219,67,11,-62,54,-114
2280,489,78,-171,55,5,0,58,81
2281,595,54,-645,7,19,-125,48,56
2282,475,54,-803,-38,28,-8,81,104
2283,123,-2,-1292,-110,27,51,63,112
2284,-262,-16,-1671,-170,46,46,31,276
2285,-151,-2,-890,-198,39,56,62,201
2286,100,-37,22,-179,35,110,58,295
2287,334,-39,683,-57,28,223,69,491
2288,566,-24,1045,35,38,266,61,373
2289,570,-14,1568,50,44,286,29,49
2290,525,12,2086,-9,58,414,39,7
2291,334,-1,2152,42,59,260,31,62
2292,121,-17,1770,111,47,-82,34,-403
2293,-172,-12,1119,124,39,-3,45,-832
2294,-527,33,528,162,67,39,49,-494
2295,-612,52,-44,105,55,-216,43,47
2296,-684,-27,-348,4,16,-151,45,188
2297,-632,-56,-476,-68,24,4,42,100
2298,-392,-34,-616,-46,25,-247,46,23
2299,-262,16,-927,-42,12,-194,37,-23
2300,-159,103,-1126,-33,44,-179,47,76
2301,-6,63,-936,16,37,-221,49,330
2302,65,10,-881,20,9,-135,28,314
2303,35,20,-922,2,11,31,44,314
2304,20,10,-881,-36,26,340,29,161
2305,117,12,-948,-52,43,329,43,18
2306,181,-69,-726,-53,19,347,61,-244
2307,226,-108,-158,-109,20,144,38,-513
2308,235,-103,307,-115,32,-45,35,-22
2309,183,-122,488,-90,0,-112,46,226
2310,212,-84,764,-83,23,-197,37,167
2311,180,-4,1031,-82,33,-407,31,60
2312,-40,13,1086,-130,7,-536,40,-166
2313,-118,-40,788,-130,30,-106,5,-6
2314,-47,-29,373,-99,45,-68,24,28
2315,-136,-26,570,-68,68,-130,38,-6
2316,-120,-28,801,-61,58,9,-4,145
2317,121,-50,408,-82,41,107,10,60
2318,184,-39,-336,-26,46,171,5,17
2319,178,-28,-711,-6,38,100,6,8
2320,82,1,-1147,-28,29,174,34,-11
2321,-140,24,-1202,-13,30,171,2,77
2322,-87,-22,-616,24,70,267,-9,69
2323,2,-10,-474,37,43,283,21,-32
2324,-86,24,-894,17,22,233,19,165
2325,-80,81,-1138,42,36,144,9,513
2326,-17,22,-132,26,40,15,42,646
2327,-85,-19,638,19,30,22,26,629
2328,-84,6,988,108,8,85,17,448
2329,72,-47,1428,153,19,147,19,149
2330,251,-31,1279,163,11,96,3,-58
2331,342,-55,1096,182,7,254,6,-109
2332,294,-91,651,203,7,299,-24,-781
2333,-98,-67,148,154,18,267,-3,-915
2334,-435,-76,-133,56,24,229,36,-466
2335,-468,-50,-290,-11,16,89,12,-883
2336,-679,-36,-814,-114,24,-134,-8,-537
2337,-586,-85,-1016,-165,39,-564,30,-166
2338,-318,-71,-580,-127,48,-413,22,47
2339,-327,-19,-277,-82,51,-50,17,279
2340,-224,103,-53,-111,22,-80,48,137
2341,-218,188,29,-141,20,22,35,377
2342,-457,172,109,-92,32,23,49,434
2343,-432,174,-73,-21,40,-13,54,564
2344,-58,124,-383,-18,43,73,38,501
2345,340,65,-566,-18,17,45,56,339
2346,768,60,-711,-15,27,107,37,-72
2347,955,45,-906,-41,28,89,16,-484
2348,977,21,-881,-26,24,88,8,-418
2349,855,48,-676,-15,28,189,11,-317
2350,733,29,-324,-3,43,168,16,-99
2351,574,54,345,-23,8,5,6,251
2352,281,76,815,-36,7,-114,33,295
2353,-7,108,1175,-45,30,119,37,-90
2354,-413,106,1420,-67,2,193,21,-163
2355,-508,79,1444,-25,17,81,47,34
2356,-479,160,1379,-29,6,208,50,-84
2357,-554,113,987,6,-3,98,32,-251
2358,-492,54,567,-5,-9,-216,12,80
2359,-255,9,201,-31,9,-234,11,107
2360,16,-25,-230,10,11,-100,18,-63
2361,-9,-20,-495,67,-25,-113,23,-126
2362,-318,-86,-749,116,-15,3,28,6
2363,-360,-128,-957,81,16,180,34,369
2364,-216,-122,-922,55,-14,195,16,241
2365,-100,-120,-1028,23,-23,113,16,111
2366,94,-86,-1085,-13,-9,-123,24,-209
2367,331,-24,-572,-82,-20,-232,4,-72
2368,711,-44,2,-78,9,-253,-1,295
2369,851,-8,336,-96,17,-353,29,204
2370,635,-1,736,-141,20,-348,67,385
2371,399,4,858,-93,13,-171,24,213
2372,194,36,736,-121,25,-22,35,-136
2373,-166,50,777,-101,21,127,49,-556
2374,-490,66,710,-79,5,113,11,-687
2375,-540,58,570,-46,26,146,12,-157
2376,-569,64,280,19,12,189,-8,355
2377,-440,69,-263,16,13,180,27,462
2378,-318,-7,-572,-3,7,156,47,269
2379,-383,-87,-609,15,13,101,25,-10
2380,-260,-63,-637,68,22,122,39,-297
2381,-51,-71,-749,69,31,114,8,-370
2382,61,-51,-776,64,32,148,-16,-602
2383,-7,3,-969,30,32,278,22,-366
2384,-163,11,-1093,16,19,508,14,22
2385,-181,38,-1126,12,25,563,-4,34
2386,-180,57,-833,3,38,486,10,139
2387,-121,35,-111,26,5,380,9,75
2388,-2,13,593,22,2,9,27,103
2389,79,8,1172,10,6,-549,16,93
2390,177,-75,1420,16,19,-945,-1,66
2391,144,-122,1436,-6,31,-731,19,94
2392,45,-88,1150,-48,34,-337,33,86
2393,-181,-103,742,-13,34,-67,30,100
2394,-758,-126,442,-29,42,-222,36,68
2395,-1300,-130,178,-103,23,-373,33,100
2396,-1300,-100,-259,-127,1,115,38,198
2397,-719,-82,-645,-121,23,78,32,339
2398,15,-39,-450,-57,28,91,23,322
2399,648,-34,-373,4,39,154,11,369
2400,1246,-38,-632,38,22,134,13,426
2401,1433,-14,-839,32,25,254,-9,68
2402,1507,-9,-1227,77,27,170,-10,-625
2403,1564,89,-1010,68,40,185,6,-455
2404,1246,158,246,-11,74,131,12,260
2405,973,193,1089,-32,48,112,31,60
2406,721,227,1647,-68,46,-9,13,-107
2407,361,228,1674,-26,23,-22,26,-42
2408,-155,217,931,-6,28,160,19,-31
2409,-540,152,231,12,37,195,16,-114
2410,-766,83,-114,34,22,221,4,-404
2411,-697,39,-63,13,54,254,-4,-163
2412,-482,-10,-114,22,41,199,8,-20
2413,-305,-105,-22,-18,47,77,-8,220
2414,-382,-118,-160,-33,36,10,15,760
2415,-635,-139,-232,-50,25,54,19,674
2416,-309,-179,-221,-41,33,-63,15,592
2417,-122,-135,-291,-22,37,-76,-1,442
2418,-78,-82,-488,-16,46,141,-22,-622
2419,74,-39,-762,18,29,84,-26,-1831
2420,212,-44,-804,26,29,17,-9,-1149
2421,185,-24,-735,13,23,-171,26,66
2422,-97,-19,-746,-56,44,-318,10,182
2423,-295,2,-1215,-56,23,-279,21,395
2424,-298,46,-1488,-13,21,-66,33,414
2425,-134,-5,-1362,-42,44,78,-2,238
2426,-158,21,-1231,-74,29,23,6,171
2427,-146,64,-702,-135,39,139,19,176
2428,46,49,313,-123,36,124,25,-55
2429,172,89,1184,-71,5,152,39,-12
2430,100,114,1934,-56,15,156,25,426
2431,61,99,2225,-2,19,189,37,213
2432,-39,34,2278,14,24,195,59,-75
2433,-159,28,2158,59,40,24,26,79
2434,-246,57,1452,52,43,-201,40,251
2435,-553,45,793,31,44,-281,31,-24
2436,-1324,21,72,65,9,-114,4,144
2437,-1734,-38,-517,19,23,-3,9,-384
2438,-1348,-73,-776,1,21,-135,19,-870
2439,-852,-135,-881,23,18,-289,24,-390
2440,-104,-158,-841,42,36,-79,13,-190
2441,761,-113,-855,44,17,-25,0,112
2442,1287,-71,-690,-9,21,-32,-12,2
2443,1153,-35,-554,-6,33,111,32,279
2444,1124,-57,-287,26,20,26,15,421
2445,1147,-10,129,51,52,84,-16,314
2446,967,56,433,67,40,79,8,99
2447,896,79,622,46,18,71,12,-427
2448,849,130,540,6,28,73,24,-214
2449,774,201,112,-50,33,61,32,155
2450,591,227,-450,-36,14,118,20,152
2451,513,205,-580,-66,-1,68,39,242
2452,287,155,-429,-95,36,93,37,373
2453,228,85,-385,-74,26,67,9,238
2454,120,54,-336,-114,27,69,29,134
2455,-255,23,1,-115,4,49,5,33
2456,-628,-42,46,-92,3,33,24,99
2457,-1170,-78,-377,-23,21,57,38,-5
2458,-1430,-101,-1158,-42,12,48,12,53
2459,-1626,-116,-1541,-125,22,15,35,221
2460,-1408,-122,-347,-118,5,10,3,178
2461,-757,-128,815,-70,18,112,6,202
2462,-354,-105,1574,8,3,202,21,-82
2463,182,-116,2213,37,14,185,-8,-366
2464,346,-142,1934,74,35,117,23,-161
2465,554,-97,1175,127,22,161,32,203
2466,640,-41,231,142,20,10,48,23
2467,605,-25,-476,158,21,-354,84,-60
2468,855,-5,-749,91,18,-185,61,116
2469,697,-2,-615,54,39,168,39,148
2470,408,26,-401,48,40,89,28,-78
2471,172,102,-333,-6,35,68,13,-317
2472,145,144,-110,-12,37,46,28,-101
2473,-31,195,37,-34,23,-16,43,-150
2474,-297,159,-32,-24,22,24,23,-69
2475,-318,64,-137,-53,28,-236,15,-138
2476,-232,-11,-116,-124,24,-383,7,-151
2477,-207,-20,-218,-103,-3,-50,12,218
2478,-396,-20,-463,-74,21,17,43,292
2479,-409,-40,-452,-75,42,40,76,341
2480,-305,-76,-419,-86,35,174,39,188
2481,-246,-97,-346,-71,12,107,31,-160
2482,-66,-76,-75,-66,29,114,46,-492
2483,1,-60,158,-52,17,130,32,-341
2484,-388,-59,344,-69,23,124,61,22
2485,-801,-109,200,-115,20,-14,47,251
2486,-505,-130,-365,-98,-9,22,53,760
2487,-204,-100,-681,-61,16,172,64,1045
2488,-140,-52,-776,-31,29,28,37,633
2489,117,-19,-564,-21,22,-54,46,424
2490,473,-44,-169,50,7,-70,65,155
2491,721,-8,-52,107,30,-36,62,-839
2492,695,63,345,162,34,107,44,-1571
2493,524,113,960,177,58,54,48,-846
2494,-101,162,1433,85,53,45,59,7
2495,-586,168,1557,77,46,73,69,-541
2496,-521,168,1150,51,68,115,59,-240
2497,-323,177,566,-36,51,178,66,127
2498,-97,189,-76,-46,52,-83,59,-194
2499,-1,217,-841,26,30,33,51,-5
2500,100,211,-1227,71,32,167,29,336
2501,243,172,-1215,42,24,-93,12,475
2502,334,115,-1101,5,29,-17,22,149
